Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4670195;CREDSYSTEM IP - PRUDENCIAL;;85441;n4;2;41;BARUERI;SP;06/2025;3.154.492;2.547.489;45.687;2.718.181;425;436.311;48.802;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;;;;b3S;2;9;PORTO ALEGRE;RS;06/2025;3.136.242;1.747.883;55.690;2.788.435;2.548.677;347.807;25.656;0;36
DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;91669747;DM FINANCEIRA CFI - PRUDENCIAL;52357;83467;n1;2;14;SAO JOSE DOS CAMPOS;SP;06/2025;3.129.880;1.685.076;110.815;2.598.234;1.563.054;531.646;-70.032;2;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;;;;b3S;2;9;VARGINHA;MG;06/2025;3.046.790;1.482.898;59.393;2.634.525;2.217.248;412.265;46.751;0;31
BANCO CREFISA S.A.;61033106;CREFISA S.A. CFI - PRUDENCIAL;52010;83632;b1;2;2;SAO PAULO;SP;06/2025;3.032.795;2.103.889;292.181;2.745.474;1.029.391;287.322;40.478;2;1.166
COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;87510475;;;;b3S;2;9;TAPERA;RS;06/2025;3.027.088;2.125.793;625.861;2.661.300;1.178.586;365.788;2.591;0;28
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;;;;b3S;2;9;PRUDENTOPOLIS;PR;06/2025;3.018.954;1.827.991;815.606;2.630.746;1.544.913;388.207;43.333;0;37
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87900601;;;;b3S;2;9;SOLEDADE;RS;06/2025;3.016.187;2.157.141;489.061;2.584.076;1.657.672;432.111;36.832;0;31
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;;;;b3S;2;9;ITUIUTABA;MG;06/2025;3.001.441;2.042.553;32.824;2.680.745;1.632.049;320.696;11.890;0;10
OMNI BANCO S.A.;60850229;OMNI - PRUDENCIAL;50940;80460;b1;2;8;SAO PAULO;SP;06/2025;2.985.136;463.079;198.917;2.533.717;2.428.890;451.420;-9.067;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA;26549311;;;;b3S;2;9;RONDONOPOLIS;MT;06/2025;2.971.835;1.713.650;772.254;2.604.659;1.674.308;367.176;25.097;0;24
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;;;;b3S;2;9;TOLEDO;PR;06/2025;2.947.182;2.008.911;581.147;2.619.858;1.579.902;327.325;4.401;0;24
BANCO KDB DO BRASIL S.A.;7656500;BCO KDB BRASIL S.A. - PRUDENCIAL;;81603;b1;3;8;SAO PAULO;SP;06/2025;2.936.845;378.596;2.369.083;2.432.857;2.290.917;503.988;18.529;2;0
BANCO ANDBANK (BRASIL) S.A.;48795256;ANDBANK - PRUDENCIAL;51949;81256;b1;3;8;SAO PAULO;SP;06/2025;2.879.171;1.691.786;321.708;2.477.483;2.355.736;401.688;61.146;2;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;;;;b3S;2;9;PATOS DE MINAS;MG;06/2025;2.873.692;1.910.407;65.797;2.463.016;1.941.422;410.677;38.269;0;38
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;;;;b3S;2;9;ARAPUTANGA;MT;06/2025;2.862.954;2.011.881;429.713;2.550.509;1.445.882;312.445;-18.577;0;36
BANCO ABN AMRO CLEARING S.A.;3532415;BCO ABN AMRO CLEARING - PRUDENCIAL;52302;81579;b1;3;8;SAO PAULO;SP;06/2025;2.860.704;0;738.755;2.234.938;1.076.725;625.766;20.968;2;0
COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;3358914;;;;b3S;2;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2025;2.834.543;1.555.871;56.915;2.537.926;2.408.191;296.617;15.146;0;29
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;;;;b3S;2;9;CAMBARA;PR;06/2025;2.801.308;1.776.896;501.139;2.586.503;1.765.193;214.805;4.285;0;44
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;;;;b3S;2;9;FRANCISCO BELTRAO;PR;06/2025;2.778.869;1.734.062;32.060;2.488.393;1.808.875;290.476;43.036;0;47
MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.;13884775;MAGALUPAY IP - PRUDENCIAL;;85348;n4;2;41;BARUERI;SP;06/2025;2.772.380;274;188.101;2.327.373;137.221;445.006;17.673;1;0
ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;14796606;ADYEN DO BRASIL IP - PRUDENCIAL;;87401;n4;3;41;SAO PAULO;SP;06/2025;2.769.292;0;339.843;2.154.716;98.404;614.576;48.765;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;;;;b3S;2;9;SANTA CRUZ DO SUL;RS;06/2025;2.766.579;1.344.402;1.190.113;2.341.502;1.810.279;425.077;48.757;0;15
COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;;;;b3S;2;9;DOIS VIZINHOS;PR;06/2025;2.764.934;2.011.849;35.896;2.360.741;1.525.957;404.193;57.123;0;47
INTER PAG INSTITUIÇÃO DE PAGAMENTO S.A.;22177858;INTER - PRUDENCIAL;;80996;n4;2;41;BELO HORIZONTE;MG;06/2025;2.753.211;0;1.783.633;662.857;0;2.090.354;54.517;1;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14568725;;;;b3C;2;9;RIO DE JANEIRO;RJ;06/2025;2.719.936;23.925;936.703;2.521.603;0;198.332;12.566;0;2
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;;;;b3S;2;9;GOIANIA;GO;06/2025;2.666.395;1.897.846;434.171;2.444.531;1.417.615;221.864;-24.600;0;29
PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;10878448;PAYPAL DO BRASIL IP - PRUDENCIAL;;85018;n4;3;41;SAO PAULO;SP;06/2025;2.664.167;0;668.263;2.118.601;210.983;545.566;8.964;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;;;;b3S;2;9;TURVO;SC;06/2025;2.640.861;1.262.271;50.635;2.243.146;1.937.560;397.716;54.215;0;26
99PAY INSTITUICAO DE PAGAMENTO S.A.;24313102;99PAY IP - PRUDENCIAL;;87793;n4;3;41;SAO PAULO;SP;06/2025;2.637.297;0;1.435.014;2.467.207;2.092.040;170.090;9.700;1;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED;8075352;;;;b3S;2;9;FLORIANOPOLIS;SC;06/2025;2.618.961;2.138.819;58.379;2.324.515;1.460.914;294.446;19.748;0;48
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;;;;b3S;2;9;AGUDO;RS;06/2025;2.608.234;977.431;1.369.078;1.979.508;1.440.275;628.726;94.912;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ;81206039;;;;b3S;2;9;NOVA LONDRINA;PR;06/2025;2.604.421;1.598.947;621.108;2.239.297;1.340.540;365.124;28.060;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE SUL - SICREDI NORTE SUL;79063574;;;;b3S;2;9;SANTO ANTONIO DA PLATINA;PR;06/2025;2.596.653;1.544.859;720.958;2.342.132;1.294.291;254.520;6.448;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95213211;;;;b3S;2;9;ROLANTE;RS;06/2025;2.594.147;1.527.580;798.822;2.389.016;1.897.506;205.131;21.159;0;26
COOPERATIVA DE CRÉDITO GERAÇÕES - SICREDI GERAÇÕES RS/MG;88471024;;;;b3S;2;9;CACHOEIRA DO SUL;RS;06/2025;2.592.149;1.620.828;620.555;2.246.335;1.544.511;345.814;40.237;0;28
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;;;;b3C;2;9;JI-PARANA;RO;06/2025;2.577.608;88.875;1.279.484;2.407.864;531.100;169.744;8.335;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;;;;b3S;2;9;PINHALZINHO;SC;06/2025;2.557.381;1.612.537;61.419;2.209.109;1.635.788;348.271;28.746;0;24
MERRILL LYNCH S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;2670590;BOFA MERRILL LYNCH - PRUDENCIAL;51255;80556;n2;3;15;SAO PAULO;SP;06/2025;2.540.227;0;28.009;1.930.332;0;609.896;50.286;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;87784088;;;;b3S;2;9;ESTACAO;RS;06/2025;2.525.612;1.552.168;636.140;2.267.113;1.260.448;258.500;15.924;0;27
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;;;;b3S;2;9;SAO GONCALO DO SAPUCAI;MG;06/2025;2.525.436;1.042.641;51.425;2.216.342;1.866.588;309.094;34.983;0;44
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONFIANÇA - SICREDI CONFIANÇA;89049738;;;;b3S;2;9;TRES DE MAIO;RS;06/2025;2.509.078;1.415.628;665.291;1.909.222;1.241.730;599.855;49.782;0;25
S3 CACEIS BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;62318407;S3 CACEIS BRASIL DTVM - PRUDENCIAL;;86622;n2;3;16;SAO PAULO;SP;06/2025;2.494.880;0;420.927;1.086.249;0;1.408.631;99.101;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;;;;b3S;2;9;CAFELANDIA;PR;06/2025;2.484.405;1.428.416;741.170;2.260.927;1.359.196;223.477;-331;0;30
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;;;;b3S;2;9;VIDEIRA;SC;06/2025;2.480.795;1.224.824;56.575;2.206.773;1.739.099;274.022;21.447;0;32
BANCO RANDON S.A.;11476673;RANDON - PRUDENCIAL;;80800;b2;2;8;CAXIAS DO SUL;RS;06/2025;2.438.546;2.268.247;35.373;2.068.726;2.048.881;369.820;-3.204;2;0
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;;;;b3S;2;9;LONDRINA;PR;06/2025;2.436.282;1.680.291;36.514;2.175.525;1.882.565;260.757;44.487;0;60
OURIBANK S.A. BANCO MÚLTIPLO;78632767;OURIBANK - PRUDENCIAL;;81012;b1;2;8;SAO PAULO;SP;06/2025;2.417.709;708.063;634.901;2.118.032;1.113.633;299.677;104.602;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;;;;b3S;2;9;GUARAPUAVA;PR;06/2025;2.410.657;1.513.560;466.515;2.183.468;1.245.387;227.189;-7.259;0;28
COOPERATIVA DE CRÉDITO PRO;44469161;;;;b3S;2;9;GUARIBA;SP;06/2025;2.410.177;1.163.292;498.192;1.985.630;1.895.505;424.547;34.299;0;11
CORA SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37880206;CORA SCFI - PRUDENCIAL;;85317;n1;2;14;SAO PAULO;SP;06/2025;2.392.424;128.374;1.645.042;2.186.072;2.006.867;206.353;64.945;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;78858107;;;;b3S;2;9;CUNHA PORA;SC;06/2025;2.389.084;943.347;52.881;1.974.533;1.654.444;414.551;33.696;0;17
ZOOP TECNOLOGIA & INSTITUICAO DE PAGAMENTO S.A.;19468242;ZOOP TECNOLOGIA IP - PRUDENCIAL;;87346;n4;2;41;OSASCO;SP;06/2025;2.373.332;0;36.199;2.202.430;473.717;170.902;31.575;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SEMENTES DO SUL - SICREDI SEMENTES DO SUL;87900411;;;;b3S;2;9;ESPUMOSO;RS;06/2025;2.372.979;1.589.684;488.098;1.839.498;986.261;533.481;45.632;0;25
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;;;;b3S;2;9;FREDERICO WESTPHALEN;RS;06/2025;2.360.904;1.731.285;29.351;2.085.354;1.243.382;275.550;30.510;0;51
BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA;1852137;BBC S.A. - PRUDENCIAL;;84480;b1;2;8;SAO PAULO;SP;06/2025;2.336.050;1.979.828;103.718;2.099.772;2.031.181;236.278;-1.662;2;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;;;;b3S;2;9;MARACAJU;MS;06/2025;2.336.039;1.762.049;430.528;1.904.696;799.929;431.343;-21.260;0;11
BANCO TOPÁZIO S.A.;7679404;BANCO TOPÁZIO S.A. - PRUDENCIAL;;81517;b1;3;8;PORTO ALEGRE;RS;06/2025;2.313.178;83.158;493.166;2.030.075;1.690.231;283.103;14.536;2;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;;;;b3S;2;9;JACINTO MACHADO;SC;06/2025;2.301.921;1.325.253;43.458;1.958.015;1.750.992;343.906;48.838;0;16
BANCO IBM S.A.;34270520;BANCO IBM S.A. - PRUDENCIAL;;81689;b2;2;8;RIO DE JANEIRO;RJ;06/2025;2.292.622;1.633.911;0;1.783.158;1.461.496;509.464;17.169;2;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;;;;b3S;2;9;CURITIBA;PR;06/2025;2.274.899;1.494.782;30.112;1.981.758;1.892.019;293.142;47.636;0;39
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;;;;b3S;2;9;DIVINOPOLIS;MG;06/2025;2.248.698;943.929;29.240;1.991.681;1.927.792;257.016;31.124;0;29
BANCO GUANABARA S.A.;31880826;BCO GUANABARA S.A. - PRUDENCIAL;;81672;b1;2;8;RIO DE JANEIRO;RJ;06/2025;2.231.698;1.067.461;392.785;1.953.800;1.933.328;277.898;22.726;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;;;;b3S;2;9;AGUAS MORNAS;SC;06/2025;2.217.925;1.315.060;22.254;1.883.442;1.326.155;334.483;46.206;0;50
ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A.;19540550;ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;;85771;n4;2;41;JOINVILLE;SC;06/2025;2.211.978;501;910.012;1.846.043;1.053.582;365.936;15.571;1;0
SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;51014223;SANTANDER - PRUDENCIAL;30379;80185;n2;3;15;SAO PAULO;SP;06/2025;2.190.731;0;785.835;1.141.795;0;1.048.936;40.396;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;;;;b3S;2;9;REALEZA;PR;06/2025;2.180.054;1.537.491;33.703;1.891.957;1.121.813;288.097;35.372;0;33
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;;;;b3S;2;9;MAFRA;SC;06/2025;2.173.660;1.179.628;75.726;1.932.079;1.509.921;241.582;5.822;0;16
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;;;;b3S;2;9;PRIMAVERA DO LESTE;MT;06/2025;2.169.809;1.656.997;35.957;1.910.595;1.594.049;259.214;5.106;0;35
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;;;;b3C;2;9;GOIANIA;GO;06/2025;2.169.109;0;1.308.765;1.614.576;0;554.533;0;0;0
J.P. MORGAN S.A. - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;33851205;JP MORGAN CHASE - PRUDENCIAL;20107;80116;n2;3;16;SAO PAULO;SP;06/2025;2.165.506;0;0;1.182.883;1.096.570;982.623;82.313;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;;;;b3S;2;9;LARANJEIRAS DO SUL;PR;06/2025;2.164.897;1.220.710;684.402;1.939.153;1.223.896;225.744;18.760;0;32
BANCO AFINZ S.A. - BANCO MÚLTIPLO;4814563;AFINZ IP - PRUDENCIAL;;83539;b1;2;8;BARUERI;SP;06/2025;2.158.145;593.453;130.430;2.071.015;1.996.763;87.130;-39.446;2;1
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;;;;b3S;2;9;CUIABA;MT;06/2025;2.153.008;1.342.764;38.037;1.869.112;1.669.955;283.897;11.682;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;;;;b3S;2;9;BRACO DO NORTE;SC;06/2025;2.134.980;1.233.240;43.688;1.892.021;1.440.779;242.959;34.819;0;17
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;;;;b3S;2;9;CONCORDIA;SC;06/2025;2.134.668;1.530.183;147.889;1.773.917;1.733.294;360.751;46.399;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;;;;b3S;2;9;CATAGUASES;MG;06/2025;2.125.479;1.071.782;33.657;1.841.316;1.717.454;284.163;28.676;0;31
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;;;;b3S;2;9;FRANCISCO BELTRAO;PR;06/2025;2.123.841;1.406.921;25.836;1.884.095;1.281.993;239.746;30.299;0;24
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;BCO DES. DO ES S.A. - PRUDENCIAL;;81304;b4;1;5;VITORIA;ES;06/2025;2.122.132;569.524;801.084;1.566.856;785.062;555.276;35.351;2;0
CITIGROUP GLOBAL MARKETS BRASIL, CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33709114;CITIBANK - PRUDENCIAL;30403;80192;n2;3;15;SAO PAULO;SP;06/2025;2.115.820;0;629.669;1.312.079;0;803.741;-12.379;2;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;;;;b3S;2;9;PATOS DE MINAS;MG;06/2025;2.111.252;1.398.213;473.658;1.904.132;1.290.538;207.120;-28.275;0;17
RECARGAPAY INSTITUICAO DE PAGAMENTO LTDA.;11275560;RECARGAPAY IP - PRUDENCIAL;;85898;n4;3;41;SAO PAULO;SP;06/2025;2.107.584;86.137;1.434.669;1.947.041;949.672;160.543;-39.757;1;0
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;;;;b3S;2;9;CHAPECO;SC;06/2025;2.104.148;1.377.644;32.584;1.880.036;1.732.993;224.112;15.387;0;21
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;;;;b3S;2;9;MACEIO;AL;06/2025;2.102.494;1.206.965;646.343;1.754.377;1.505.000;348.117;30.347;0;29
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;;;;b3S;2;9;MANHUACU;MG;06/2025;2.087.994;837.407;60.681;1.746.330;1.323.699;341.664;36.748;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;;;;b3S;2;9;LAPA;PR;06/2025;2.052.709;905.229;832.220;1.818.759;1.246.311;233.950;24.796;0;27
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;;;;b3S;2;9;TOLEDO;PR;06/2025;2.016.442;1.253.316;27.505;1.770.691;1.512.557;245.751;20.482;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;;;;b3S;2;9;MARILIA;SP;06/2025;2.008.239;952.109;796.898;1.863.648;1.526.719;144.592;-963;0;25
SUMUP INSTITUICAO DE PAGAMENTO BRASIL LTDA;16668076;SUMUP IP - PRUDENCIAL;;85238;n4;3;41;SAO PAULO;SP;06/2025;2.003.036;0;78.768;1.603.143;175.481;399.893;19.585;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;;;;b3S;2;9;NATAL;RN;06/2025;2.001.785;1.025.047;672.078;1.798.073;1.551.232;203.712;32.296;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;;;;b3S;2;9;RAUL SOARES;MG;06/2025;1.999.090;901.665;45.079;1.810.744;1.533.168;188.346;15.277;0;39
DOCK INSTITUIÇÃO DE PAGAMENTO S.A.;13370835;DOCK IP - PRUDENCIAL;;84789;n4;2;41;BARUERI;SP;06/2025;1.995.694;5.512;75.068;1.802.471;1.533.743;193.224;-4.245;1;0
COOPERATIVA DE CRÉDITO COCRE;54401286;;;;b3S;2;9;PIRACICABA;SP;06/2025;1.974.482;759.878;109.113;1.749.413;1.585.329;225.069;15.812;0;26
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;;;;b3S;2;9;CONSTANTINA;RS;06/2025;1.969.604;1.419.193;69.951;1.721.373;860.498;248.231;2.210;0;36
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;;;;b3S;2;9;PALMITOS;SC;06/2025;1.962.651;1.054.821;30.853;1.724.691;1.212.033;237.960;17.334;0;20
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;;;;b3S;2;9;SANTIAGO;RS;06/2025;1.958.424;1.164.725;600.133;1.560.138;825.251;398.286;26.867;0;29
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;;;;b3S;2;9;TAUBATE;SP;06/2025;1.946.351;1.185.175;35.832;1.768.057;1.693.729;178.294;2.573;0;37
PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;2682287;BTG PACTUAL - PRUDENCIAL;49944;80336;n1;2;14;RIO DE JANEIRO;RJ;06/2025;1.944.486;1.528.247;68.999;343.085;210.237;1.601.401;76.196;2;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;;;;b3S;2;9;ALFREDO CHAVES;ES;06/2025;1.942.704;814.157;152.130;1.677.982;1.545.266;264.722;12.926;0;18
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;;;;b3S;2;9;ITAI;SP;06/2025;1.939.036;948.939;39.804;1.722.199;1.464.060;216.836;10.981;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;;;;b3S;2;9;JANDAIA DO SUL;PR;06/2025;1.938.997;1.383.654;234.638;1.728.347;835.052;210.651;11.496;0;23
BANCO RIBEIRAO PRETO S.A.;517645;BANCO RIBEIRÃO PRETO - PRUDENCIAL;;84349;b1;3;8;RIBEIRAO PRETO;SP;06/2025;1.933.875;1.171.140;577.431;1.699.535;1.665.884;234.340;19.081;2;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;;;;b3C;2;9;SAO PAULO;SP;06/2025;1.929.609;17.518;1.352.462;1.606.546;1.455.048;323.062;25.654;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;;;;b3S;2;9;IBIRAMA;SC;06/2025;1.912.614;1.175.597;52.789;1.644.753;1.490.602;267.860;28.759;0;28
FLASH TECNOLOGIA E  INSTITUICAO DE PAGAMENTO LTDA;32223020;FLASH TECNOLOGIA IP - PRUDENCIAL;;87315;n4;2;41;SAO PAULO;SP;06/2025;1.899.669;26.614;906.911;1.695.637;509.796;204.032;-37.170;1;0
