Instituição;Código;Conglomerado Financeiro;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;09/2020;116.949.280;52.141.119;106.305.141;80.310.212;10.644.140;274.102;12;63
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;80116;b1;3;8;SAO PAULO;SP;09/2020;116.216.910;5.235.845;110.804.818;83.627.743;5.412.092;244.922;5;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;80192;b1;3;8;SAO PAULO;SP;09/2020;110.952.680;20.452.283;104.460.811;61.275.610;6.491.869;300.038;81;8
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;80154;b1;1;8;PORTO ALEGRE;RS;09/2020;90.500.592;36.144.935;82.147.791;70.168.122;8.352.801;117.828;520;139
BANCO COOPERATIVO SICREDI S.A.;1181521;;;80745;b1;2;11;PORTO ALEGRE;RS;09/2020;84.219.484;13.698.702;82.654.288;78.022.116;1.565.197;23.968;6;0
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;BANCOOB;51750;80879;b1;2;11;BRASILIA;DF;09/2020;79.559.662;11.045.598;77.551.366;68.228.420;2.008.296;49.717;5;0
CIELO S.A.;1027058;;;84710;n4;2;41;BARUERI;SP;09/2020;78.617.764;0;69.461.863;6.992.189;9.155.902;100.438;1;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;09/2020;77.291.656;12.638.294;74.302.255;32.355.275;2.989.401;-9.477;5;0
REDECARD S.A.;1425787;;;80099;n4;2;41;SAO PAULO;SP;09/2020;64.426.016;0;47.172.568;0;17.253.448;33.947;1;0
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE;51066;80491;b1;3;8;SAO PAULO;SP;09/2020;63.879.121;4.853.910;61.573.553;11.221.393;2.305.568;-8.161;2;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;XP;52120;82475;n2;2;15;RIO DE JANEIRO;RJ;09/2020;63.499.538;0;60.876.719;37.058.342;2.622.819;49.639;4;0
ING BANK N.V.;49336860;ING;51073;80501;b1;3;28;SAO PAULO;SP;09/2020;59.411.742;4.378.859;58.769.847;16.355.574;641.895;-24.584;2;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;81593;b1;1;8;FORTALEZA;CE;09/2020;57.668.881;11.257.859;51.459.415;21.668.329;6.209.466;305.338;296;2
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;;;81555;b1;3;8;SAO PAULO;SP;09/2020;53.038.019;28.195.740;48.872.846;33.521.290;4.165.173;52.040;19;0
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2020;50.448.730;34.276.372;38.899.688;36.182.130;11.549.042;159.652;3;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;80185;n1;3;14;SAO PAULO;SP;09/2020;48.310.165;46.083.438;47.005.768;44.774.917;1.304.398;-71.831;1;0
BANCO DAYCOVAL S.A.;62232889;DAYCOVAL;51987;81744;b1;2;8;SAO PAULO;SP;09/2020;43.884.576;26.137.020;39.530.402;33.638.265;4.354.173;288.152;48;0
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL;41856;80312;b1;3;8;SAO PAULO;SP;09/2020;43.324.140;16.956.529;39.136.584;29.301.896;4.187.556;73.475;11;0
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;80219;b2;3;13;SAO PAULO;SP;09/2020;39.008.665;6.594.762;34.044.146;28.319.822;4.964.520;104.065;3;0
BANCO MUFG BRASIL S.A.;60498557;;;81713;b1;3;8;SAO PAULO;SP;09/2020;37.432.209;2.547.200;36.145.092;9.651.041;1.287.117;13.180;2;0
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES;30159;80147;b1;1;8;VITORIA;ES;09/2020;35.482.931;4.927.574;33.843.961;32.781.460;1.638.970;44.808;108;46
BANCO PAN S.A.;59285411;PAN;31323;80257;b1;2;8;SAO PAULO;SP;09/2020;35.381.817;25.299.702;30.160.399;26.084.452;5.221.418;170.178;2;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;;;80185;n4;3;41;SAO PAULO;SP;09/2020;33.927.631;67.481;31.908.019;1.345.746;2.019.612;43.071;0;0
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH;51255;80556;b1;3;8;SAO PAULO;SP;09/2020;30.171.607;414.484;27.390.565;12.815.078;2.781.042;118.034;2;0
BANCO BANDEPE S.A.;10866788;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;09/2020;29.137.490;0;23.788.812;23.615.621;5.348.678;39.459;2;0
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2020;28.379.206;27.867.803;25.659.433;25.031.964;2.719.773;144.197;2;0
BANCO J. SAFRA S.A.;3017677;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;09/2020;27.577.945;15.130.412;26.489.714;25.760.184;1.088.230;-39.079;2;0
BANCO BMG S.A.;61186680;BMG;30290;80178;b1;2;8;SAO PAULO;SP;09/2020;27.280.368;12.190.276;23.218.633;20.340.251;4.061.735;96.607;29;0
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2020;26.140.106;413.641;1.047.664;0;25.092.442;136.486;1;0
STONE PAGAMENTOS S.A.;16501555;;;84686;n4;2;41;SAO PAULO;SP;09/2020;24.243.283;0;23.037.898;827.492;1.205.385;63.926;1;0
NU PAGAMENTOS S.A.;18236120;;;84693;n4;2;41;SAO PAULO;SP;09/2020;23.799.424;13.654.631;22.334.799;5.228.191;1.464.624;-66.779;1;0
BANCO VOLKSWAGEN S.A.;59109165;;;80202;b2;3;8;SAO PAULO;SP;09/2020;23.741.691;18.010.787;20.885.404;16.313.695;2.856.286;120.466;2;0
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE;31859;80264;b1;3;8;SAO PAULO;SP;09/2020;23.323.910;2.698.436;21.789.345;6.647.986;1.534.566;47.889;2;0
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY;51413;80628;b1;3;8;SAO PAULO;SP;09/2020;22.800.406;0;20.190.942;13.146.466;2.609.464;-697;2;0
PAGSEGURO INTERNET S.A.;8561701;;;84813;n4;2;41;SAO PAULO;SP;09/2020;21.582.699;118.277;13.570.527;803.079;8.012.173;248.149;1;0
BRB - BANCO DE BRASILIA S.A.;208;BRB;31976;80288;b1;1;8;BRASILIA;DF;09/2020;21.415.135;11.904.923;19.464.150;17.129.419;1.950.985;127.651;124;12
BANCO DA AMAZONIA S.A.;4902979;;;81249;b1;1;2;BELEM;PA;09/2020;20.835.935;4.680.872;18.537.650;6.969.459;2.298.285;15.242;121;0
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;NUBANK;52058;84693;n1;2;14;SAO PAULO;SP;09/2020;19.833.518;2.269.137;19.318.071;18.872.062;515.447;-21.591;2;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;GOLDMAN SACHS;51585;80714;b2;3;8;SAO PAULO;SP;09/2020;19.231.996;12.402;17.168.809;6.901.625;2.063.187;35.496;2;0
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2020;18.824.096;1.479;15.123.189;13.929.735;3.700.907;29.411;3;0
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB;32119;80295;b1;3;8;SAO PAULO;SP;09/2020;17.727.012;7.633.350;16.746.971;15.024.821;980.041;-16.243;9;0
BANCO HSBC S.A.;53518684;;;84741;b1;3;8;SAO PAULO;SP;09/2020;17.363.061;978.493;16.257.269;5.666.711;1.105.792;5.974;2;0
BANCO ALFA DE INVESTIMENTO S.A.;60770336;ALFA;51293;80570;b2;2;13;SAO PAULO;SP;09/2020;17.249.889;3.101.625;15.721.539;15.410.188;1.528.350;18.793;9;0
BANCO INTER S.A.;416968;INTER;51884;80996;b1;2;8;BELO HORIZONTE;MG;09/2020;16.436.339;6.865.179;13.184.380;11.589.911;3.251.959;-12.371;26;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;;;81311;b4;1;5;PORTO ALEGRE;RS;09/2020;16.111.415;13.444.815;13.095.912;12.298.292;3.015.503;45.983;4;0
HIPERCARD BANCO MÚLTIPLO S.A.;3012230;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2020;15.456.577;10.001.791;10.872.965;3.159.083;4.583.612;-819;2;0
BANCO ORIGINAL S.A.;92894922;ORIGINAL;51781;80903;b1;2;8;SAO PAULO;SP;09/2020;15.455.047;7.281.030;13.580.217;12.458.080;1.874.830;-10.326;2;0
BANCO BRADESCO BBI S.A.;6271464;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2020;14.867.736;0;1.071.061;0;13.796.675;257.117;4;0
BANCO MERCEDES-BENZ DO BRASIL S.A.;60814191;MERCEDES-BENZ;51262;80563;b2;3;8;SAO PAULO;SP;09/2020;14.168.904;12.476.849;12.114.866;11.429.284;2.054.038;67.313;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;;;;b3C;2;9;CURITIBA;PR;09/2020;13.873.176;0;13.552.778;0;320.398;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;;;81452;b1;3;8;SAO PAULO;SP;09/2020;13.313.653;2.767.789;12.180.044;4.973.565;1.133.609;-11.873;2;0
BANCO BRADESCARD S.A.;4184779;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;09/2020;12.905.273;8.616.342;7.483.385;4.829;5.421.888;-83.191;2;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;;;80532;b1;3;8;SAO PAULO;SP;09/2020;12.822.912;2.238.302;11.229.093;4.731.316;1.593.819;-32.607;2;0
BANCO ITAULEASING S.A.;49925225;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;09/2020;12.550.014;16.295;97.021;16.273;12.452.993;49.665;2;0
BANCO GM S.A.;59274605;;;80848;b2;3;8;SAO PAULO;SP;09/2020;12.433.645;8.684.408;9.585.380;6.873.493;2.848.266;64.672;2;0
BANCO PINE S.A.;62144175;PINE;50304;80374;b1;2;8;SAO PAULO;SP;09/2020;12.259.190;3.318.958;11.444.499;8.829.503;814.691;-11.237;2;0
CITIBANK N.A.;33042953;CITIBANK;30403;80192;b1;3;28;SAO PAULO;SP;09/2020;12.136.934;13.770;9.086.920;5.619.021;3.050.015;42.245;2;0
BANCO RCI BRASIL S.A.;62307848;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;09/2020;12.039.353;9.070.353;10.626.266;8.757.314;1.413.087;39.032;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;;;81407;b2;3;8;CURITIBA;PR;09/2020;11.594.508;10.539.278;10.248.820;9.763.546;1.345.688;36.336;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;;;81586;b1;1;8;BELEM;PA;09/2020;11.373.088;6.171.570;9.889.127;9.537.511;1.483.961;49.302;128;34
BANCO FIBRA S.A.;58616418;;;81483;b1;2;8;SAO PAULO;SP;09/2020;11.326.391;3.910.463;10.124.406;9.238.071;1.201.985;5.923;2;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;09/2020;11.320.510;2.606.154;7.838.704;6.153.068;3.481.806;37.700;2;0
BANCO CSF S.A.;8357240;;;81610;b2;3;8;SAO PAULO;SP;09/2020;11.175.352;10.102.565;8.447.186;1.583.378;2.728.166;-9.038;2;0
BANCO CLASSICO S.A.;31597552;;;81665;b1;2;8;RIO DE JANEIRO;RJ;09/2020;10.991.511;0;3.987.254;1.398.664;7.004.258;66.515;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;;;;b3C;2;9;BELO HORIZONTE;MG;09/2020;10.407.175;54.643;9.816.046;127.117;591.130;10.058;0;0
LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2206577;ITAU;10069;80099;n1;2;14;SAO PAULO;SP;09/2020;10.384.345;10.872.391;9.451.029;3.529.661;933.316;12.128;2;0
BANCO MERCANTIL DO BRASIL S.A.;17184037;MERCANTIL DO BRASIL;20152;80123;b1;2;8;BELO HORIZONTE;MG;09/2020;10.198.701;5.265.626;9.218.423;7.934.710;980.278;28.002;91;170
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;09/2020;10.071.514;0;4.969.201;4.954.792;5.102.313;10.347;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;;;81184;n1;2;25;BRASILIA;DF;09/2020;10.053.284;2.019.709;2.197.764;2.070.231;7.855.520;16.128;63;0
BANCO BOCOM BBM S.A.;15114366;BOCOM;52003;84624;b1;3;8;SALVADOR;BA;09/2020;9.555.917;3.715.672;8.840.829;7.686.353;715.088;28.319;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;;;;b3C;2;9;FLORIANOPOLIS;SC;09/2020;9.393.201;60.752;8.833.544;1.624.330;559.657;22.142;0;0
BANCO MIZUHO DO BRASIL S.A.;61088183;MIZUHO;51554;80697;b1;3;8;SAO PAULO;SP;09/2020;9.295.150;1.570.666;8.542.721;5.658.811;752.429;2.481;2;0
BANCO JOHN DEERE S.A.;91884981;;;80343;b1;3;8;INDAIATUBA;SP;09/2020;9.251.758;8.642.254;7.756.804;7.633.429;1.494.954;25.834;2;0
PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4862600;PORTO SEGURO;51444;80642;n1;2;14;SAO PAULO;SP;09/2020;9.144.352;8.774.856;8.144.762;2.385.055;999.589;35.683;2;0
BANCO CETELEM S.A.;558456;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;09/2020;8.735.612;7.707.344;7.148.611;5.567.593;1.587.002;-18.047;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;;;81562;b2;3;8;SAO PAULO;SP;09/2020;8.683.940;6.128.133;7.612.850;6.767.226;1.071.090;64.189;2;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;80185;n1;3;19;SAO PAULO;SP;09/2020;8.480.503;2.001.179;2.601.578;311.002;5.878.925;40.552;2;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;;;84820;n4;2;41;OSASCO;SP;09/2020;8.459.954;0;8.181.274;4.697.721;278.680;7.487;1;0
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO;30881;80233;b1;2;8;CURITIBA;PR;09/2020;8.286.977;5.333.008;7.106.805;6.721.424;1.180.173;-7.927;2;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;;;81720;b1;3;8;SAO PAULO;SP;09/2020;8.116.853;2.091.858;6.284.222;5.237.880;1.832.631;10.809;2;0
ADIQ SOLUCOES DE PAGAMENTO S.A.;20520298;;;80422;n4;2;41;BELO HORIZONTE;MG;09/2020;8.106.427;0;8.069.679;0;36.748;5.592;1;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;;;81328;b4;1;5;BELO HORIZONTE;MG;09/2020;7.577.037;5.736.711;5.614.932;4.732.183;1.962.105;-2.753;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;09/2020;7.438.802;3.745;7.153.756;15.870;285.046;8.102;0;1
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;09/2020;7.420.529;241.704;7.126.020;697;294.509;2.472;0;1
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;09/2020;7.409.736;4.287.547;5.666.849;5.340.984;1.742.888;84.473;0;100
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;09/2020;7.246.619;3.770.812;5.492.346;4.816.681;1.754.273;39.331;0;78
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;;;;b3C;2;9;PORTO ALEGRE;RS;09/2020;7.191.176;0;6.774.551;0;416.625;0;0;0
BANCO SOFISA S.A.;60889128;SOFISA;31873;80271;b1;2;8;SAO PAULO;SP;09/2020;7.112.170;4.403.584;6.281.825;5.851.062;830.345;36.620;16;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;;;81421;b2;3;8;PORTO ALEGRE;RS;09/2020;6.997.687;6.574.754;5.898.789;5.331.476;1.098.898;33.402;3;0
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB;49906;80329;n1;1;19;BRASILIA;DF;09/2020;6.933.753;151.481;2.160.828;1.989.743;4.772.925;12.073;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;;;81634;b1;1;8;ARACAJU;SE;09/2020;6.638.081;2.688.585;6.140.239;5.702.751;497.842;9.044;64;9
HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;34111187;HAITONG;51482;80666;b2;3;13;SAO PAULO;SP;09/2020;6.631.954;498.276;6.108.262;5.780.497;523.692;3.013;2;0
CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;33868597;CITIBANK;30403;80192;n2;3;16;SAO PAULO;SP;09/2020;6.556.083;0;6.376.458;0;179.625;5.514;2;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;;;83553;n1;2;14;SAO PAULO;SP;09/2020;6.159.984;3.708.406;5.161.299;3.104.356;998.685;6.385;2;0
FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6881898;ITAU;10069;80099;n1;2;14;SAO PAULO;SP;09/2020;6.144.580;6.459.130;4.944.955;1.239.413;1.199.625;29.153;2;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA;52010;83632;n1;2;14;SAO PAULO;SP;09/2020;6.099.994;1.753.841;370.027;19.347;5.729.966;35.127;2;0
BANCO BS2 S.A.;71027866;GRUPO BONSUCESSO - BS2;52034;80422;b1;2;8;BELO HORIZONTE;MG;09/2020;5.874.194;647.892;5.406.459;4.424.914;467.735;12.510;3;0
BANCO VOLVO BRASIL S.A.;58017179;;;80769;b2;3;8;CURITIBA;PR;09/2020;5.846.577;5.477.816;4.647.377;4.493.915;1.199.199;34.575;2;0
ITAU CORRETORA DE VALORES S.A.;61194353;ITAU;10069;80099;n2;2;15;SAO PAULO;SP;09/2020;5.780.881;0;3.894.262;0;1.886.619;144.013;2;0
BANCO MÁXIMA S.A.;33923798;MÁXIMA;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;09/2020;5.645.433;3.321.088;5.307.978;4.786.537;337.455;1.034;3;2
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;ALFA;51293;80570;n1;2;14;SAO PAULO;SP;09/2020;5.537.678;3.866.345;4.560.940;3.983.374;976.738;7.306;21;0
BANCO XP S.A.;33264668;XP;52120;82475;b1;2;8;RIO DE JANEIRO;RJ;09/2020;5.505.809;1.376.290;5.305.239;3.798.938;200.570;65.853;2;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;;;;b3C;2;9;FRANCISCO BELTRAO;PR;09/2020;5.451.684;41.981;5.253.439;3.602.322;198.245;-4.224;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;;;;b3S;2;9;MARINGA;PR;09/2020;5.132.722;2.805.504;4.596.306;3.200.278;536.416;33.038;0;110
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;09/2020;4.989.326;3.070.675;4.204.266;3.231.483;785.061;23.792;0;33
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;;;;b3C;2;9;GOIANIA;GO;09/2020;4.943.496;36.499;4.779.853;0;163.642;1.084;0;0
BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS;61855045;BRADESCO;10045;80075;n2;2;15;OSASCO;SP;09/2020;4.931.014;29;2.918.747;0;2.012.268;22.312;3;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;;;;b3C;2;9;BLUMENAU;SC;09/2020;4.904.565;244.691;4.477.164;203.754;427.401;0;0;0
BANCO ALFA S.A.;3323840;ALFA;51293;80570;b1;2;2;SAO PAULO;SP;09/2020;4.813.642;2.740.502;4.700.719;4.484.166;112.923;1.491;10;2
BANCO FIDIS S/A;62237425;;;81751;b2;3;8;BETIM;MG;09/2020;4.762.613;3.403.857;3.862.241;3.705.446;900.372;32.827;3;0
BANCO HONDA S.A.;3634220;HONDA;51396;80611;b2;3;8;SAO PAULO;SP;09/2020;4.717.204;3.771.257;3.601.363;3.345.761;1.115.841;68.805;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;09/2020;4.536.882;2.962.209;3.760.521;2.166.715;776.362;48.022;0;32
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;09/2020;4.478.795;0;1.120.705;0;3.358.089;195.075;10;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;09/2020;4.388.188;97.289;4.159.272;207.836;228.916;8.761;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;09/2020;4.385.609;2.782.201;3.896.642;2.874.765;488.967;18.015;0;70
SCANIA BANCO S.A.;11417016;;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;09/2020;4.349.511;4.226.714;3.864.067;3.715.521;485.444;21.165;2;0
BANCO INDUSTRIAL DO BRASIL S.A.;31895683;INDUSTRIAL DO BRASIL;50988;80477;b1;2;8;SAO PAULO;SP;09/2020;4.240.913;3.196.243;3.662.596;3.515.811;578.317;17.530;9;0
BANCO CREDIT SUISSE (BRASIL) S.A.;32062580;CREDIT SUISSE;30771;80219;b1;3;8;SAO PAULO;SP;09/2020;4.168.312;4.109.882;3.983.274;3.973.046;185.038;5.403;2;0
BANCO C6 S.A.;31872495;C6 BANK;52072;84844;b1;2;8;SAO PAULO;SP;09/2020;4.116.490;525.591;3.405.634;2.733.851;710.856;-101.384;2;0
BANCO INDUSVAL S.A.;61024352;INDUSVAL;50531;80415;b1;2;8;SAO PAULO;SP;09/2020;3.968.650;462.731;3.730.967;3.652.518;237.683;-13.680;5;0
BANCO LOSANGO S.A. - BANCO MÚLTIPLO;33254319;BRADESCO;10045;80075;b2;2;8;OSASCO;SP;09/2020;3.913.756;2.729.458;1.995.367;1.404.119;1.918.388;68.374;2;58
BANCOSEGURO S.A.;10264663;;;84813;b1;2;8;SAO PAULO;SP;09/2020;3.907.584;90.287;3.449.595;3.377.081;457.989;18.132;2;0
BANCO MODAL S.A.;30723886;MODAL;51963;81658;b1;2;8;RIO DE JANEIRO;RJ;09/2020;3.883.734;77.240;3.498.476;3.095.777;385.258;17.112;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;09/2020;3.829.565;2.300.188;3.420.564;2.445.189;409.000;17.800;0;95
