Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO C6 S.A.;31872495;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;06/2023;45.927.751;18.772.143;44.182.450;34.196.383;1.745.301;-1.066.791;2;0
BRB - BANCO DE BRASILIA S.A.;208;BRB - PRUDENCIAL;31976;80288;b1;1;8;BRASILIA;DF;06/2023;45.374.575;28.750.292;42.968.322;39.133.827;2.406.253;42.140;127;102
SAFRA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;45437547;SAFRA - PRUDENCIAL;10083;80109;n1;2;14;SAO PAULO;SP;06/2023;44.064.716;20.396.556;43.845.648;43.318.695;219.068;101.438;2;0
BANCO DA AMAZONIA S.A.;4902979;BCO DA AMAZONIA S.A. - PRUDENCIAL;;81249;b1;1;2;BELEM;PA;06/2023;40.760.173;21.021.981;35.297.560;11.710.289;5.462.613;565.925;117;0
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE - PRUDENCIAL;;80491;b1;3;8;SAO PAULO;SP;06/2023;40.565.925;5.241.439;38.001.255;11.763.798;2.564.670;49.778;2;0
BANCO VOLKSWAGEN S.A.;59109165;VOLKSWAGEN - PRUDENCIAL;;80202;b2;3;8;SAO PAULO;SP;06/2023;39.774.429;34.386.358;36.344.031;31.981.832;3.430.399;151.156;2;0
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES - PRUDENCIAL;30159;80147;b1;1;8;VITORIA;ES;06/2023;38.648.624;8.829.986;36.555.298;35.044.883;2.093.326;185.242;95;59
BANCO MUFG BRASIL S.A.;60498557;BCO MUFG BRASIL S.A. - PRUDENCIAL;;81713;b1;3;8;SAO PAULO;SP;06/2023;38.346.893;1.903.148;36.914.784;8.438.090;1.432.110;39.665;2;0
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH - PRUDENCIAL;51255;80556;b1;3;8;SAO PAULO;SP;06/2023;36.269.098;1.260.995;31.814.137;17.676.320;4.454.960;390.628;2;0
BANCO HSBC S.A.;53518684;BANCO HSBC - PRUDENCIAL;;84741;b1;3;8;SAO PAULO;SP;06/2023;35.916.759;1.431.745;34.836.153;6.363.549;1.080.606;15.383;2;0
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;06/2023;35.184.476;34.218.583;34.082.040;33.610.838;1.102.436;-116.646;2;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;GOLDMAN SACHS - PRUDENCIAL;51585;80714;b2;3;8;SAO PAULO;SP;06/2023;35.070.383;435.992;32.188.977;12.698.184;2.881.406;26.965;2;0
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;STONE IP - PRUDENCIAL;;84686;n4;3;41;SAO PAULO;SP;06/2023;33.560.374;0;31.803.280;5.228.053;1.757.094;272.859;1;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;PAGSEGURO - PRUDENCIAL;;84813;n4;2;41;SAO PAULO;SP;06/2023;27.556.685;433.983;17.747.008;965.621;9.809.677;517.732;1;0
BANCO MASTER S/A;33923798;BANCO MASTER - PRUDENCIAL;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;06/2023;27.331.844;11.600.541;25.476.500;24.519.832;1.855.344;290.556;3;3
BANCO ALFA DE INVESTIMENTO S.A.;60770336;ALFA - PRUDENCIAL;51293;80570;b2;2;13;SAO PAULO;SP;06/2023;26.916.091;4.715.812;25.217.974;24.712.831;1.698.116;30.990;9;2
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE - PRUDENCIAL;30771;80219;b2;3;13;SAO PAULO;SP;06/2023;26.410.260;5.012.015;19.930.476;12.982.871;6.479.784;79.380;3;0
BANCO BANDEPE S.A.;10866788;SANTANDER - PRUDENCIAL;30379;80185;b1;3;8;SAO PAULO;SP;06/2023;24.431.046;0;18.810.305;18.585.961;5.620.741;222.892;2;0
BANCO CLASSICO S.A.;31597552;BCO CLASSICO S.A. - PRUDENCIAL;;81665;b1;2;8;RIO DE JANEIRO;RJ;06/2023;24.338.460;0;9.854.905;2.000.569;14.483.555;143.813;2;0
BANCO ORIGINAL S.A.;92894922;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;06/2023;24.133.828;14.901.770;22.160.724;18.879.093;1.973.104;-748.832;2;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;MERCADO PAGO IP - PRUDENCIAL;;84820;n4;3;41;OSASCO;SP;06/2023;23.695.395;2.254.850;21.900.431;8.801.578;1.794.964;424.335;1;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;;81407;b2;3;8;CURITIBA;PR;06/2023;22.446.735;21.598.161;20.122.980;18.430.952;2.323.755;107.677;2;0
BANCO BOCOM BBM S.A.;15114366;BOCOM - PRUDENCIAL;52003;84624;b1;3;8;SALVADOR;BA;06/2023;22.340.098;11.309.310;21.233.093;18.642.450;1.107.004;129.461;4;0
