Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO CLASSICO S.A.;31597552;BCO CLASSICO S.A. - PRUDENCIAL;;81665;b1;2;8;RIO DE JANEIRO;RJ;06/2022;19.144.333;0;7.369.957;1.521.589;11.774.375;117.099;2;0
LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2206577;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;06/2022;19.120.422;19.899.460;17.914.284;5.566.652;1.206.137;5.869;2;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;;81311;b4;1;5;PORTO ALEGRE;RS;06/2022;17.803.319;14.623.712;14.178.011;13.085.999;3.625.308;219.922;4;0
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB - PRUDENCIAL;32119;80295;b1;3;8;SAO PAULO;SP;06/2022;17.685.931;7.823.209;16.580.320;14.843.733;1.105.612;-21.915;9;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;MERCADO PAGO IP - PRUDENCIAL;;84820;n4;2;41;OSASCO;SP;06/2022;17.343.103;1.765.026;16.496.426;4.613.324;846.677;140.678;1;0
CITIBANK N.A.;33042953;CITIBANK - PRUDENCIAL;30403;80192;b1;3;28;SAO PAULO;SP;06/2022;17.070.519;10.327;11.271.600;6.783.794;5.798.920;184.962;2;0
BANCOSEGURO S.A.;10264663;PAGSEGURO - PRUDENCIAL;;84813;b1;2;8;SAO PAULO;SP;06/2022;16.613.251;403.079;16.081.200;15.917.943;532.051;19.508;2;0
BANCO MERCEDES-BENZ DO BRASIL S.A.;60814191;MERCEDES-BENZ - PRUDENCIAL;51262;80563;b2;3;8;SAO BERNARDO DO CAMPO;SP;06/2022;16.452.696;15.561.667;14.153.478;13.622.535;2.299.218;73.386;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;;81407;b2;3;8;CURITIBA;PR;06/2022;16.081.157;15.307.033;14.301.752;13.718.524;1.779.405;199.260;2;0
BANCO BOCOM BBM S.A.;15114366;BOCOM - PRUDENCIAL;52003;84624;b1;3;8;SALVADOR;BA;06/2022;15.958.480;8.739.973;15.038.483;13.491.696;919.997;87.207;4;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;SCOTIABANK BRASIL - PRUDENCIAL;52230;81452;b1;3;8;SAO PAULO;SP;06/2022;15.949.593;2.230.607;13.116.776;11.013.269;2.832.817;68.494;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;BCO DO EST. DO PA S.A. - PRUDENCIAL;;81586;b1;1;8;BELEM;PA;06/2022;15.597.225;9.219.785;13.921.229;13.446.368;1.675.996;77.639;153;34
BANCO CSF S.A.;8357240;BCO CSF S.A. - PRUDENCIAL;;81610;b2;3;8;SAO PAULO;SP;06/2022;15.244.242;13.977.424;12.075.156;3.179.048;3.169.086;127.079;2;0
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2022;15.174.176;96.128;2.597.692;1.430.666;12.576.484;570.570;1;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER - PRUDENCIAL;30379;80185;n1;3;19;SAO PAULO;SP;06/2022;15.020.073;2.609.820;3.641.574;515.577;11.378.499;270.013;2;0
BANCO PINE S.A.;62144175;PINE - PRUDENCIAL;50304;80374;b1;2;8;SAO PAULO;SP;06/2022;14.687.094;4.038.617;13.842.826;11.558.082;844.268;6.350;3;0
BANCO MASTER S/A;33923798;BANCO MASTER - PRUDENCIAL;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;06/2022;14.403.915;7.457.912;13.375.059;12.767.790;1.028.856;60.006;3;2
BANCO MERCANTIL DO BRASIL S.A.;17184037;MERCANTIL DO BRASIL - PRUDENCIAL;20152;80123;b1;2;8;BELO HORIZONTE;MG;06/2022;14.362.667;9.598.779;13.159.967;10.586.201;1.202.700;95.300;5;261
PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4862600;PORTO SEGURO - PRUDENCIAL;51444;80642;n1;2;14;SAO PAULO;SP;06/2022;14.086.316;13.575.478;12.938.963;3.471.008;1.147.353;9.631;2;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE - PRUDENCIAL;;80532;b1;3;8;SAO PAULO;SP;06/2022;14.075.042;2.932.370;11.724.917;4.702.238;2.350.125;57.604;2;0
PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.;22896431;BANCO ORIGINAL - PRUDENCIAL;;80903;n4;2;41;SAO PAULO;SP;06/2022;13.274.671;0;12.450.598;8.676.076;824.073;-663.188;1;0
BANCO FIBRA S.A.;58616418;BCO FIBRA S.A. - PRUDENCIAL;;81483;b1;2;8;SAO PAULO;SP;06/2022;13.094.992;3.019.737;11.921.501;10.578.294;1.173.491;14.047;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;;;;b3C;2;9;PORTO ALEGRE;RS;06/2022;12.762.267;0;11.903.279;0;858.988;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;;;;b3C;2;9;BELO HORIZONTE;MG;06/2022;12.320.203;547.610;11.595.760;251.207;724.443;57.147;0;0
BANCO BRADESCARD S.A.;4184779;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2022;12.259.674;9.892.504;11.731.574;3.589.145;528.101;221.026;2;0
BANCO MIZUHO DO BRASIL S.A.;61088183;MIZUHO - PRUDENCIAL;;80697;b1;3;8;SAO PAULO;SP;06/2022;12.076.082;3.797.256;11.218.639;6.970.787;857.443;40.345;2;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO - PRUDENCIAL;10045;80075;n1;2;19;OSASCO;SP;06/2022;12.056.797;3.078.550;8.671.503;6.442.171;3.385.294;132.889;2;0
BANCO C6 CONSIGNADO S.A.;61348538;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;06/2022;11.845.445;11.105.852;10.692.316;10.499.569;1.153.129;-113.347;2;1
BANCO RCI BRASIL S.A.;62307848;SANTANDER - PRUDENCIAL;30379;80185;b2;3;8;SAO PAULO;SP;06/2022;11.554.928;8.716.284;10.002.488;8.991.572;1.552.440;56.299;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;;;;b3C;2;9;FLORIANOPOLIS;SC;06/2022;11.490.528;116.643;10.797.729;1.327.797;692.800;31.823;0;0
BANCO SOFISA S.A.;60889128;SOFISA - PRUDENCIAL;31873;80271;b1;2;8;SAO PAULO;SP;06/2022;11.363.664;6.594.556;10.444.095;9.747.030;919.570;85.665;20;0
BANCO AGIBANK S.A.;10664513;AGIBANK - PRUDENCIAL;51956;83694;b1;2;2;CAMPINAS;SP;06/2022;10.643.139;8.458.069;9.511.780;8.867.803;1.131.360;43.301;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;06/2022;10.593.512;5.160;10.253.194;682.046;340.318;18.377;0;0
BANCO VOLVO BRASIL S.A.;58017179;VOLVO - PRUDENCIAL;;80769;b2;3;8;CURITIBA;PR;06/2022;10.514.361;10.186.467;8.470.492;8.349.065;2.043.869;95.146;2;0
FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6881898;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;06/2022;10.498.958;10.474.114;8.912.605;1.247.497;1.586.353;101.685;2;0
BANCO JOHN DEERE S.A.;91884981;JOHN DEERE - PRUDENCIAL;;80343;b1;3;8;INDAIATUBA;SP;06/2022;10.310.865;9.636.796;8.445.243;8.298.827;1.865.622;112.688;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;06/2022;10.225.688;6.920.012;8.088.683;7.319.030;2.137.004;113.122;0;110
BANCO GM S.A.;59274605;GM - PRUDENCIAL;;80848;b2;3;8;SAO PAULO;SP;06/2022;10.217.516;7.211.454;7.463.287;5.928.622;2.754.229;85.746;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;06/2022;10.089.504;4.693.863;7.954.563;7.020.118;2.134.941;199.911;0;122
BANCO BRADESCO BBI S.A.;6271464;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;06/2022;10.076.613;0;5.596.784;4.832.140;4.479.829;768.920;4;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;APE POUPEX - PRUDENCIAL;;81184;n1;2;25;BRASILIA;DF;06/2022;10.053.779;3.554.812;1.996.411;1.822.242;8.057.368;108.146;63;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;06/2022;9.985.658;1.410.208;9.535.020;442;450.638;23.998;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;;81421;b2;3;8;PORTO ALEGRE;RS;06/2022;9.752.104;9.109.824;8.834.659;7.595.246;917.445;63.346;3;0
BANCO CETELEM S.A.;558456;BNP PARIBAS - PRUDENCIAL;51516;80673;b1;3;8;SAO PAULO;SP;06/2022;9.680.879;8.768.522;8.386.558;6.600.312;1.294.322;-55.497;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;;81562;b2;3;8;SAO PAULO;SP;06/2022;9.437.180;7.863.402;8.315.857;7.262.216;1.121.322;46.549;2;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;;81720;b1;3;8;SAO PAULO;SP;06/2022;9.342.016;3.460.105;7.342.315;6.293.538;1.999.701;108.183;2;0
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO - PRUDENCIAL;30881;80233;b1;2;8;CURITIBA;PR;06/2022;9.035.056;6.289.239;7.757.777;7.566.026;1.277.279;70.847;2;0
ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.;20520298;BS2 - PRUDENCIAL;;80422;n4;2;41;BELO HORIZONTE;MG;06/2022;8.938.442;0;8.752.423;0;186.019;29.848;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;;;;b3C;2;9;CURITIBA;PR;06/2022;8.810.988;0;8.148.229;0;662.759;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;BCO DES. DE MG S.A. - PRUDENCIAL;;81328;b4;1;5;BELO HORIZONTE;MG;06/2022;8.323.458;5.562.076;6.172.120;5.032.431;2.151.338;65.493;2;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;06/2022;8.318.812;5.064.134;7.314.887;5.220.928;1.003.925;64.921;0;35
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;ALFA - PRUDENCIAL;51293;80570;n1;2;14;SAO PAULO;SP;06/2022;8.306.676;6.084.201;7.252.524;6.939.055;1.054.151;27.904;21;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;BCO DO EST. DE SE S.A. - PRUDENCIAL;;81634;b1;1;8;ARACAJU;SE;06/2022;8.171.893;3.507.996;7.592.606;7.119.784;579.288;16.530;65;9
BANCO MODAL S.A.;30723886;BCO MODAL S.A. - PRUDENCIAL;51963;81658;b1;2;8;RIO DE JANEIRO;RJ;06/2022;8.012.433;1.735.333;6.720.222;5.608.805;1.292.211;44.781;3;0
TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3751794;TERRA INVESTIMENTOS DTVM - PRUDENCIAL;52113;84514;n2;2;16;SAO PAULO;SP;06/2022;7.634.894;0;7.570.976;649.770;63.918;-1.549;4;0
BANCO SISTEMA S.A.;76543115;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;06/2022;7.538.111;116.212;3.273.421;2.501.629;4.264.690;151.860;1;0
ITAU CORRETORA DE VALORES S.A.;61194353;ITAU - PRUDENCIAL;10069;80099;n2;2;15;SAO PAULO;SP;06/2022;7.349.478;0;4.989.102;182.606;2.360.376;239.121;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;;;;b3S;2;9;MARINGA;PR;06/2022;6.958.076;4.260.338;6.185.232;3.962.442;772.844;47.515;0;113
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;06/2022;6.867.131;4.843.142;5.850.999;3.060.057;1.016.132;81.042;0;34
SCANIA BANCO S.A.;11417016;SCANIA - PRUDENCIAL;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;06/2022;6.706.927;6.651.252;5.938.814;5.843.769;768.112;46.685;2;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;MIDWAY S.A. - SCFI - PRUDENCIAL;;83553;n1;2;14;SAO PAULO;SP;06/2022;6.569.851;5.557.818;5.357.590;1.976.306;1.212.260;-970;2;0
BANCO BV S.A.;1858774;VOTORANTIM - PRUDENCIAL;51011;80484;b1;2;8;SAO PAULO;SP;06/2022;6.545.168;5.152.116;5.118.105;1.760.548;1.427.062;-79.500;3;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;;;;b3C;2;9;GOIANIA;GO;06/2022;6.444.260;70.058;6.223.641;0;220.619;22.300;0;0
