Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DAYCOVAL S.A.;62232889;BCO DAYCOVAL S.A - PRUDENCIAL;51987;81744;b1;2;8;SAO PAULO;SP;09/2023;69.762.921;39.729.212;63.558.018;56.191.887;6.204.903;320.709;52;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A. INSTITUIÇÃO DE PAGAMENTO;10440482;SANTANDER - PRUDENCIAL;;80185;n4;3;41;SAO PAULO;SP;09/2023;65.092.714;0;61.948.500;1.310.131;3.144.214;230.725;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;;81593;b1;1;8;FORTALEZA;CE;09/2023;64.847.130;13.710.327;54.580.105;19.929.181;10.267.025;601.399;296;1
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;09/2023;61.458.107;51.760.906;60.248.658;57.097.032;1.209.449;51.269;3;5
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER - PRUDENCIAL;30379;80185;n1;3;14;SAO PAULO;SP;09/2023;59.550.103;55.980.044;37.318.901;14.945.500;22.231.202;652.384;1;0
BANCO PAN S.A.;59285411;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;09/2023;55.384.547;39.269.903;47.378.991;42.487.936;8.005.556;177.722;2;0
BANCO INTER S.A.;416968;INTER - PRUDENCIAL;51884;80996;b1;2;8;BELO HORIZONTE;MG;09/2023;54.184.868;26.629.429;46.968.647;39.225.851;7.216.221;45.118;19;0
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL - PRUDENCIAL;41856;80312;b1;3;8;SAO PAULO;SP;09/2023;53.971.739;20.985.620;48.249.932;40.768.190;5.721.807;228.218;13;0
SAFRA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;45437547;SAFRA - PRUDENCIAL;10083;80109;n1;2;14;SAO PAULO;SP;09/2023;49.693.013;20.736.252;49.418.333;48.845.732;274.680;36.136;2;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;;81555;b1;3;8;SAO PAULO;SP;09/2023;49.139.147;29.313.988;43.667.432;33.030.487;5.471.716;207.259;19;0
BANCO C6 S.A.;31872495;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;09/2023;48.520.028;20.863.051;46.773.337;36.419.955;1.746.691;-6.134;2;0
BRB - BANCO DE BRASILIA S.A.;208;BRB - PRUDENCIAL;31976;80288;b1;1;8;BRASILIA;DF;09/2023;47.273.561;29.530.168;44.805.992;40.710.352;2.467.569;76.448;124;102
BANCO BMG S.A.;61186680;BMG - PRUDENCIAL;30290;80178;b1;2;8;SAO PAULO;SP;09/2023;46.996.830;21.031.517;43.100.608;36.261.869;3.896.223;71.661;27;0
BANCO DA AMAZONIA S.A.;4902979;BCO DA AMAZONIA S.A. - PRUDENCIAL;;81249;b1;1;2;BELEM;PA;09/2023;42.722.537;23.286.299;36.910.960;11.925.822;5.811.577;333.498;116;0
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES - PRUDENCIAL;30159;80147;b1;1;8;VITORIA;ES;09/2023;41.639.927;9.196.723;39.461.227;37.938.295;2.178.699;95.679;92;60
BANCO VOLKSWAGEN S.A.;59109165;VOLKSWAGEN - PRUDENCIAL;;80202;b2;3;8;SAO PAULO;SP;09/2023;41.141.264;35.643.889;37.754.995;32.798.046;3.386.269;-45.986;2;0
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;STONE IP - PRUDENCIAL;;84686;n4;3;41;SAO PAULO;SP;09/2023;37.796.658;0;35.880.381;5.996.323;1.916.277;89.685;1;0
BANCO MUFG BRASIL S.A.;60498557;BCO MUFG BRASIL S.A. - PRUDENCIAL;;81713;b1;3;8;SAO PAULO;SP;09/2023;36.407.378;1.813.274;34.952.270;9.242.671;1.455.107;21.276;2;0
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;09/2023;35.705.177;32.790.069;34.682.413;34.203.828;1.022.764;-79.672;2;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;PAGSEGURO - PRUDENCIAL;;84813;n4;2;41;SAO PAULO;SP;09/2023;34.858.443;438.901;25.451.531;7.806.193;9.406.912;295.988;1;0
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH - PRUDENCIAL;51255;80556;b1;3;8;SAO PAULO;SP;09/2023;33.448.902;1.935.085;28.878.285;18.213.024;4.570.616;318.734;2;0
BANCO MASTER S/A;33923798;BANCO MASTER - PRUDENCIAL;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;09/2023;30.857.830;13.291.068;28.999.482;27.935.561;1.858.348;3.814;3;3
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE - PRUDENCIAL;;80491;b1;3;8;SAO PAULO;SP;09/2023;29.523.988;5.050.911;26.872.570;9.298.055;2.651.419;81.478;2;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;MERCADO PAGO IP - PRUDENCIAL;;84820;n4;3;41;OSASCO;SP;09/2023;27.815.386;2.802.605;25.692.252;9.579.961;2.123.134;310.365;1;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;GOLDMAN SACHS - PRUDENCIAL;51585;80714;b2;3;8;SAO PAULO;SP;09/2023;27.255.760;439.449;24.264.873;11.103.330;2.990.887;109.835;2;0
BANCO CLASSICO S.A.;31597552;BCO CLASSICO S.A. - PRUDENCIAL;;81665;b1;2;8;RIO DE JANEIRO;RJ;09/2023;26.531.948;0;11.456.121;3.178.411;15.075.827;79.603;2;0
BANCO ALFA DE INVESTIMENTO S.A.;60770336;ALFA - PRUDENCIAL;51293;80570;b2;2;13;SAO PAULO;SP;09/2023;26.175.482;4.356.185;24.462.016;24.040.919;1.713.467;15.350;9;2
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE - PRUDENCIAL;30771;80219;b2;3;13;SAO PAULO;SP;09/2023;24.526.294;4.408.531;18.032.723;10.700.415;6.493.571;89.566;3;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;;81407;b2;3;8;CURITIBA;PR;09/2023;24.252.836;23.271.441;21.901.427;20.008.835;2.351.409;6.969;2;0
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE - PRUDENCIAL;31859;80264;b1;3;8;SAO PAULO;SP;09/2023;24.212.942;369.037;22.506.232;3.414.860;1.706.710;23.810;2;0
BANCO HSBC S.A.;53518684;BANCO HSBC - PRUDENCIAL;;84741;b1;3;8;SAO PAULO;SP;09/2023;24.081.929;1.784.199;22.981.522;5.712.997;1.100.406;15.982;2;0
BANCO MIZUHO DO BRASIL S.A.;61088183;MIZUHO - PRUDENCIAL;;80697;b1;3;8;SAO PAULO;SP;09/2023;24.048.787;3.815.936;23.032.029;11.870.571;1.016.758;29.671;2;0
BANCO BANDEPE S.A.;10866788;SANTANDER - PRUDENCIAL;30379;80185;b1;3;8;SAO PAULO;SP;09/2023;23.798.325;0;18.080.853;17.826.523;5.717.472;95.901;2;0
BANCO ORIGINAL S.A.;92894922;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;09/2023;23.771.450;14.811.571;22.079.023;19.069.790;1.692.427;-276.941;2;0
BANCOSEGURO S.A.;10264663;PAGSEGURO - PRUDENCIAL;52182;84813;b1;2;8;SAO PAULO;SP;09/2023;23.519.830;7.090.873;22.772.760;22.318.105;747.070;-15.419;2;0
BANCO C6 CONSIGNADO S.A.;61348538;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;09/2023;22.883.054;20.542.949;20.799.661;19.772.049;2.083.393;32.259;2;1
BANCO BOCOM BBM S.A.;15114366;BOCOM - PRUDENCIAL;52003;84624;b1;3;8;SALVADOR;BA;09/2023;22.455.893;11.583.822;21.292.359;18.748.151;1.163.534;54.403;4;0
BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;43815158;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;09/2023;22.344.691;0;20.792.952;238.897;1.551.740;39.853;6;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;;81311;b4;1;5;PORTO ALEGRE;RS;09/2023;20.247.597;16.861.266;16.148.724;14.829.028;4.098.873;47.709;4;0
BANCO PINE S.A.;62144175;PINE - PRUDENCIAL;50304;80374;b1;2;8;SAO PAULO;SP;09/2023;19.785.933;7.225.249;18.821.424;16.035.262;964.509;45.224;3;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;SCOTIABANK BRASIL - PRUDENCIAL;52230;81452;b1;3;8;SAO PAULO;SP;09/2023;19.639.494;295.676;16.307.955;13.918.707;3.331.540;78.027;2;0
BANCO MERCEDES-BENZ DO BRASIL S.A.;60814191;MERCEDES-BENZ - PRUDENCIAL;51262;80563;b2;3;8;SAO BERNARDO DO CAMPO;SP;09/2023;19.470.534;18.636.600;17.097.752;16.397.192;2.372.782;17.301;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;;;;b3C;2;9;BELO HORIZONTE;MG;09/2023;19.305.716;60.238;18.319.441;333.937;986.276;34.291;0;0
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB - PRUDENCIAL;32119;80295;b1;3;8;SAO PAULO;SP;09/2023;19.293.578;9.013.856;17.659.270;16.121.301;1.634.308;4.645;9;0
BANCO JOHN DEERE S.A.;91884981;JOHN DEERE - PRUDENCIAL;;80343;b1;3;8;INDAIATUBA;SP;09/2023;18.976.719;17.964.870;16.784.966;16.174.616;2.191.753;40.802;2;0
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY - PRUDENCIAL;51413;80628;b1;3;8;SAO PAULO;SP;09/2023;18.568.435;0;14.974.710;9.657.593;3.593.725;161.354;2;0
CITIBANK N.A.;33042953;CITIBANK - PRUDENCIAL;30403;80192;b1;3;28;SAO PAULO;SP;09/2023;18.565.305;26.150;12.120.525;7.545.370;6.444.780;261.462;2;0
LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2206577;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;09/2023;18.494.772;19.541.110;17.683.894;5.669.805;810.878;-86.388;2;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE - PRUDENCIAL;;80532;b1;3;8;SAO PAULO;SP;09/2023;17.950.277;2.078.114;15.117.062;7.899.560;2.833.214;48.907;2;0
BANCO MERCANTIL DO BRASIL S.A.;17184037;MERCANTIL DO BRASIL - PRUDENCIAL;20152;80123;b1;2;8;BELO HORIZONTE;MG;09/2023;17.818.777;13.100.949;16.363.790;13.696.787;1.454.987;102.247;3;257
BANCO CSF S.A.;8357240;BCO CSF S.A. - PRUDENCIAL;;81610;b2;2;8;SAO PAULO;SP;09/2023;17.608.457;17.393.924;14.482.110;3.693.249;3.126.347;27.108;2;0
BANCO AGIBANK S.A.;10664513;AGIBANK - PRUDENCIAL;51956;83694;b1;2;2;CAMPINAS;SP;09/2023;17.314.428;14.094.969;15.990.012;12.767.251;1.324.417;137.372;2;1
BANCO DO ESTADO DO PARÁ S.A.;4913711;BCO DO EST. DO PA S.A. - PRUDENCIAL;;81586;b1;1;8;BELEM;PA;09/2023;16.629.443;12.688.619;14.786.200;14.080.200;1.843.243;64.804;160;34
PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4862600;PORTO SEGURO - PRUDENCIAL;51444;80642;n1;2;14;SAO PAULO;SP;09/2023;15.992.941;16.059.001;15.019.521;3.194.077;973.420;-3.203;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;;;;b3C;2;9;FLORIANOPOLIS;SC;09/2023;15.987.055;115.508;15.070.718;1.259.320;916.336;17.740;0;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER - PRUDENCIAL;30379;80185;n1;3;19;SAO PAULO;SP;09/2023;15.748.260;2.999.158;4.480.609;909.905;11.267.651;208.266;2;0
BANCO ITAUCARD S.A.;17192451;ITAU - PRUDENCIAL;10069;80099;b2;2;8;SAO PAULO;SP;09/2023;15.393.141;0;10.212.122;7.402.808;5.181.019;18.122;2;0
BANCO VOLVO BRASIL S.A.;58017179;VOLVO - PRUDENCIAL;;80769;b2;3;8;CURITIBA;PR;09/2023;15.031.023;13.418.207;12.372.047;12.249.539;2.658.976;96.312;2;0
BANCO BRADESCO BBI S.A.;6271464;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;09/2023;14.993.099;0;10.024.997;8.708.572;4.968.102;418.566;4;0
BANCO BRADESCARD S.A.;4184779;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;09/2023;14.735.463;10.209.305;14.502.623;7.112.432;232.840;-81.923;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;09/2023;14.599.047;6.298.088;12.027.984;10.138.749;2.571.063;109.093;0;129
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;09/2023;14.556.082;910.446;13.968.727;519;587.356;15.113;0;0
HIPERCARD BANCO MÚLTIPLO S.A.;3012230;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;09/2023;14.551.660;12.439.891;11.715.357;1.380.618;2.836.303;63.124;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;09/2023;14.499.901;526;14.015.205;1.513.508;484.696;13.334;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;;81421;b2;3;8;PORTO ALEGRE;RS;09/2023;14.377.316;13.717.858;12.964.663;11.318.039;1.412.653;10.801;3;0
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;09/2023;14.057.174;265.899;2.709.930;1.695.647;11.347.244;364.745;1;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO - PRUDENCIAL;10045;80075;n1;2;19;OSASCO;SP;09/2023;13.836.617;3.565.646;9.989.549;6.995.337;3.847.068;159.238;2;0
BANCO SOFISA S.A.;60889128;SOFISA - PRUDENCIAL;31873;80271;b1;2;8;SAO PAULO;SP;09/2023;13.824.754;7.446.753;12.757.384;12.005.176;1.067.370;35.267;21;0
BANCO FIBRA S.A.;58616418;BCO FIBRA S.A. - PRUDENCIAL;;81483;b1;2;8;SAO PAULO;SP;09/2023;13.569.310;3.718.662;12.395.585;11.275.342;1.173.724;4.160;2;0
BANCO GM S.A.;59274605;GM - PRUDENCIAL;;80848;b2;3;8;SAO PAULO;SP;09/2023;12.971.821;9.961.835;10.216.084;8.298.730;2.755.737;70.686;2;0
REDECARD SOCIEDADE DE CRÉDITO DIRETO S.A.;46743943;ITAU - PRUDENCIAL;10069;80099;n1;2;43;SAO PAULO;SP;09/2023;12.691.673;0;229.946;0;12.461.727;275.450;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;09/2023;12.136.351;7.990.518;9.612.163;8.797.003;2.524.189;86.218;0;114
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;APE POUPEX - PRUDENCIAL;;81184;n1;2;25;BRASILIA;DF;09/2023;11.632.256;4.937.737;4.100.641;3.955.279;7.531.615;10.900;63;0
BANCO TOYOTA DO BRASIL S.A.;3215790;BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;;81562;b2;3;8;SAO PAULO;SP;09/2023;11.596.470;9.700.370;10.358.663;9.682.635;1.237.807;43.121;2;0
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;ALFA - PRUDENCIAL;51293;80570;n1;2;14;SAO PAULO;SP;09/2023;11.459.232;5.655.650;10.387.808;10.152.789;1.071.424;12.275;21;0
PICPAY BANK - BANCO MÚLTIPLO S.A;9516419;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;09/2023;11.451.593;1.303.323;11.301.262;11.260.547;150.331;3.847;2;0
SCANIA BANCO S.A.;11417016;SCANIA - PRUDENCIAL;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;09/2023;11.269.051;11.126.929;10.142.054;9.924.646;1.126.997;39.311;2;0
BANCO RCI BRASIL S.A.;62307848;SANTANDER - PRUDENCIAL;30379;80185;b2;3;8;SAO PAULO;SP;09/2023;11.015.641;8.148.933;9.699.096;9.088.850;1.316.545;21.708;2;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;09/2023;10.972.611;4.994.315;9.638.882;8.011.471;1.333.729;87.972;0;43
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;;;;b3C;2;9;FRANCISCO BELTRAO;PR;09/2023;10.917.368;10.336;10.530.972;7.096.677;386.396;-2.014;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;;;;b3S;2;9;MARINGA;PR;09/2023;10.149.810;5.332.904;9.092.937;5.226.273;1.056.873;42.956;0;113
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;09/2023;10.138.831;5.285.342;8.853.741;4.609.448;1.285.089;66.575;0;32
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO - PRUDENCIAL;30881;80233;b1;2;8;CURITIBA;PR;09/2023;10.037.482;6.972.334;8.828.009;8.631.047;1.209.473;30.211;2;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;;81720;b1;3;8;SAO PAULO;SP;09/2023;9.831.146;2.439.232;7.578.763;5.992.412;2.252.382;51.258;2;0
TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3751794;TERRA INVESTIMENTOS DTVM - PRUDENCIAL;52113;84514;n2;2;16;SAO PAULO;SP;09/2023;9.537.895;0;9.450.480;3.315.613;87.415;1.669;4;0
FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6881898;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;09/2023;9.387.367;9.758.528;7.721.844;769.205;1.665.523;37.149;2;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;BR PARTNERS - PRUDENCIAL;;80934;b2;2;13;SAO PAULO;SP;09/2023;9.271.097;448.725;8.558.209;7.805.364;712.888;7.514;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;BCO DO EST. DE SE S.A. - PRUDENCIAL;;81634;b1;1;8;ARACAJU;SE;09/2023;8.905.091;3.907.209;8.288.382;7.765.891;616.709;3.595;65;9
ITAU CORRETORA DE VALORES S.A.;61194353;ITAU - PRUDENCIAL;10069;80099;n2;2;15;SAO PAULO;SP;09/2023;8.812.024;0;5.537.986;211.215;3.274.038;91.127;2;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;09/2023;8.667.575;146.000;8.196.653;449.984;470.922;10.358;0;0
BANCO FIDIS S/A;62237425;BANCO STELLANTIS - PRUDENCIAL;;81751;b2;3;8;BETIM;MG;09/2023;8.535.393;7.535.284;7.215.242;6.962.608;1.320.150;61.905;2;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;;;;b3C;2;9;BLUMENAU;SC;09/2023;8.514.540;763.673;7.811.004;1.296.397;703.536;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;BCO DES. DE MG S.A. - PRUDENCIAL;;81328;b4;1;5;BELO HORIZONTE;MG;09/2023;8.412.838;5.486.953;6.233.124;4.854.842;2.179.714;40.611;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;09/2023;8.125.157;4.843.559;7.204.742;3.966.441;920.415;51.002;0;89
BANCO DIGIMAIS S.A.;92874270;BANCO DIGIMAIS - PRUDENCIAL;;81799;b1;3;8;SAO PAULO;SP;09/2023;8.124.857;2.752.155;7.647.813;6.411.075;477.044;189.587;4;3
