Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;09/2005;NA;NA;16.391.653;7.480.631;23.872.284;132.767.075;NA;NA;NA;NA;4.752.431;NA;137.519.506;NA;NA%;NA%;17,36%;NA%;17,92%
BRADESCO;10045;b1;;C;2;OSASCO;SP;09/2005;NA;NA;18.184.617;6.076.829;24.261.447;116.877.530;NA;NA;NA;NA;19.964.351;NA;136.841.882;NA;NA%;NA%;17,73%;NA%;42,76%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2005;NA;NA;15.675.999;7.888.182;23.564.181;115.909.191;NA;NA;NA;NA;10.249.157;NA;126.158.348;NA;NA%;NA%;18,68%;NA%;59,02%
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2005;NA;NA;17.169.767;3.270.485;20.440.252;94.677.988;NA;NA;NA;NA;23.272.344;NA;117.950.333;NA;NA%;NA%;17,33%;NA%;43,45%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;09/2005;NA;NA;9.074.834;1.569.281;10.644.115;60.991.846;NA;NA;NA;NA;3.648.260;NA;64.640.106;NA;NA%;NA%;16,47%;NA%;41,35%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;09/2005;NA;NA;9.421.616;374.216;9.795.832;53.212.272;NA;NA;NA;NA;3.777.094;NA;56.989.366;NA;NA%;NA%;17,19%;NA%;25,14%
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;09/2005;NA;NA;8.091.475;0;8.091.475;49.193.961;NA;NA;NA;NA;5.077.528;NA;54.271.489;NA;NA%;NA%;14,91%;NA%;26,55%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2005;NA;NA;6.709.173;392.095;7.101.267;36.874.052;NA;NA;NA;NA;1.884.263;NA;38.758.315;NA;NA%;NA%;18,32%;NA%;31,17%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2005;NA;NA;3.876.884;0;3.876.884;25.018.611;NA;NA;NA;NA;3.314.041;NA;28.332.652;NA;NA%;NA%;13,68%;NA%;15,17%
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2005;NA;NA;3.071.696;365.103;3.436.799;25.747.747;NA;NA;NA;NA;1.439.719;NA;27.187.466;NA;NA%;NA%;12,64%;NA%;38,12%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2005;NA;NA;3.944.367;0;3.944.367;21.266.443;NA;NA;NA;NA;4.334.931;NA;25.601.374;NA;NA%;NA%;15,41%;NA%;1,45%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;09/2005;NA;NA;2.845.050;0;2.845.050;15.864.449;NA;NA;NA;NA;7.684.322;NA;23.548.771;NA;NA%;NA%;12,08%;NA%;37,45%
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;09/2005;NA;NA;2.008.738;318.742;2.327.481;15.126.664;NA;NA;NA;NA;2.317.234;NA;17.443.898;NA;NA%;NA%;13,34%;NA%;20,75%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;09/2005;NA;NA;1.482.726;0;1.482.726;5.178.331;NA;NA;NA;NA;5.097.885;NA;10.276.215;NA;NA%;NA%;14,43%;NA%;3,44%
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;09/2005;NA;NA;2.235.949;33.272;2.269.221;6.995.856;NA;NA;NA;NA;809.141;NA;7.804.998;NA;NA%;NA%;29,07%;NA%;20,60%
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;09/2005;NA;NA;1.274.486;43.953;1.318.439;7.147.077;NA;NA;NA;NA;25.032;NA;7.172.109;NA;NA%;NA%;18,38%;NA%;12,55%
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;09/2005;NA;NA;682.327;0;682.327;5.945.983;NA;NA;NA;NA;83.177;NA;6.029.160;NA;NA%;NA%;11,32%;NA%;10,89%
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;09/2005;NA;NA;1.143.150;2.335;1.145.485;5.122.178;NA;NA;NA;NA;810.921;NA;5.933.099;NA;NA%;NA%;19,31%;NA%;21,84%
