Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2002;NA;NA;12.322.810;6.188.837;18.511.648;102.947.015;NA;NA;NA;NA;25.006.893;NA;127.953.908;NA;NA%;NA%;14,47%;NA%;67,87%
BB;49906;b1;;C;1;BRASILIA;DF;12/2002;NA;NA;9.172.302;4.204.795;13.377.097;104.526.196;NA;NA;NA;NA;5.448.341;NA;109.974.537;NA;NA%;NA%;12,16%;NA%;28,42%
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2002;NA;NA;10.722.079;5.362.166;16.084.245;72.099.904;NA;NA;NA;NA;22.261.213;NA;94.361.117;NA;NA%;NA%;17,05%;NA%;45,48%
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;12/2002;NA;NA;10.972.616;3.289.404;14.262.019;78.548.124;NA;NA;NA;NA;1.181.186;NA;79.729.310;NA;NA%;NA%;17,89%;NA%;48,72%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;12/2002;NA;NA;6.652.387;908.764;7.561.151;47.131.854;NA;NA;NA;NA;1.011.860;NA;48.143.713;NA;NA%;NA%;15,71%;NA%;48,79%
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;12/2002;NA;NA;5.919.374;0;5.919.374;35.579.850;NA;NA;NA;NA;3.657.868;NA;39.237.718;NA;NA%;NA%;15,09%;NA%;32,14%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;12/2002;NA;NA;5.763.165;12.664;5.775.829;29.655.380;NA;NA;NA;NA;7.064.777;NA;36.720.156;NA;NA%;NA%;15,73%;NA%;39,71%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2002;NA;NA;4.119.852;508.268;4.628.121;29.926.435;NA;NA;NA;NA;1.600.358;NA;31.526.792;NA;NA%;NA%;14,68%;NA%;53,70%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2002;NA;NA;3.693.301;0;3.693.301;14.783.043;NA;NA;NA;NA;4.458.170;NA;19.241.214;NA;NA%;NA%;19,19%;NA%;4,62%
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;12/2002;NA;NA;2.416.138;357.771;2.773.909;16.626.485;NA;NA;NA;NA;1.980.268;NA;18.606.753;NA;NA%;NA%;14,91%;NA%;20,95%
