Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2009;NA;NA;51.598.937;15.789.434;67.196.315;387.714.556;0;90.691;5.688.309;1.495.909;7.274.909;9.040.220;404.029.685;NA;NA%;NA%;16,63%;NA%;29,76%
BB;49906;b1;;C;1;BRASILIA;DF;03/2009;NA;NA;32.914.867;15.588.428;48.386.056;302.156.811;0;189.805;1.170.326;183.089;1.543.219;10.498.918;314.198.948;NA;NA%;NA%;15,40%;NA%;18,85%
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2009;NA;NA;39.406.165;8.568.455;47.921.835;277.197.710;0;20.547;6.474.226;156.082;6.650.856;5.186.613;289.035.178;NA;NA%;NA%;16,58%;NA%;48,93%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2009;NA;NA;49.156.651;10.312.310;59.178.567;221.391.708;0;29.900;6.050.500;1.143.800;7.224.200;5.310.155;233.926.064;NA;NA%;NA%;25,30%;NA%;50,48%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2009;NA;NA;25.226.552;19.244.594;43.097.676;205.061.077;0;0;2.739.414;0;2.739.414;2.990.381;210.790.872;NA;NA%;NA%;20,45%;NA%;21,73%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2009;NA;NA;12.901.444;9.837.498;22.730.321;106.984.673;0;0;800.894;0;800.894;6.219.552;114.005.119;NA;NA%;NA%;19,94%;NA%;11,84%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2009;NA;NA;6.540.884;1.469.170;8.010.055;54.311.084;0;48.007;3.920.073;55.516;4.023.597;2.557.364;60.892.045;NA;NA%;NA%;13,15%;NA%;0,92%
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2009;NA;NA;5.537.457;2.075.002;7.612.460;53.519.704;0;0;1.008.297;34.264;1.042.561;2.865.013;57.427.277;NA;NA%;NA%;13,26%;NA%;27,98%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2009;NA;NA;4.730.295;393.556;5.123.851;25.752.548;2.738.153;203.669;2.240.946;14.810;5.197.578;2.360.386;33.310.512;NA;NA%;NA%;15,38%;NA%;16,99%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2009;NA;NA;4.439.600;770.738;5.210.338;30.659.465;0;0;334;102;436;170.281;30.830.182;NA;NA%;NA%;16,90%;NA%;23,19%
