Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2008;NA;NA;32.380.573;8.966.056;41.284.592;250.078.542;24.090.482;77.518;2.103.173;983.409;27.254.582;3.668.791;281.001.914;NA;NA%;NA%;14,69%;NA%;47,07%
BRADESCO;10045;b1;;C;2;OSASCO;SP;09/2008;NA;NA;35.821.468;9.489.027;45.259.892;271.998.313;0;102.432;4.430.584;76.326;4.609.341;2.576.151;279.183.805;NA;NA%;NA%;16,21%;NA%;47,38%
BB;49906;b1;;C;1;BRASILIA;DF;09/2008;NA;NA;23.970.844;12.027.728;35.990.703;260.556.817;0;146.493;623.071;161.527;931.091;3.644.586;265.132.494;NA;NA%;NA%;13,57%;NA%;17,08%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;09/2008;NA;NA;49.753.801;7.748.841;53.476.815;236.925.490;0;147.582;6.454.527;581.073;7.183.182;2.610.233;246.718.905;NA;NA%;NA%;21,68%;NA%;56,93%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2008;NA;NA;26.200.697;18.971.158;44.082.007;193.269.887;0;0;1.830.140;0;1.830.140;1.191.014;196.291.041;NA;NA%;NA%;22,46%;NA%;20,86%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;09/2008;NA;NA;13.415.926;5.365.449;18.781.376;129.247.899;11.566.909;40.154;2.231.743;926.985;14.765.791;829.528;144.843.218;NA;NA%;NA%;12,97%;NA%;41,12%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2008;NA;NA;8.599.650;8.599.650;17.189.863;86.742.395;0;0;895.902;0;895.902;2.406.516;90.044.814;NA;NA%;NA%;19,09%;NA%;15,13%
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2008;NA;NA;5.759.152;1.688.714;7.447.867;59.785.790;0;0;667.360;9.052;676.412;1.011.097;61.473.298;NA;NA%;NA%;12,12%;NA%;28,03%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2008;NA;NA;6.440.588;1.550.220;7.990.809;49.153.321;4.759.418;56.794;3.605.698;86.499;8.508.409;1.160.312;58.822.042;NA;NA%;NA%;13,58%;NA%;0,98%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2008;NA;NA;4.581.465;771.525;5.352.991;43.300.370;0;0;64.928;156;65.084;835.022;44.200.476;NA;NA%;NA%;12,11%;NA%;23,10%
