Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;58.079.608;15.514.322;73.561.168;390.429.932;0;567.929;5.373.941;2.652.745;8.594.616;24.201.690;423.226.238;NA;NA%;NA%;17,38%;NA%;32,08%
BB;49906;b1;;C;1;BRASILIA;DF;03/2010;NA;NA;42.562.923;18.286.407;56.959.555;372.940.167;0;423.314;2.126.272;418.108;2.967.694;26.692.711;402.600.571;NA;NA%;NA%;14,15%;NA%;19,09%
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2010;NA;NA;47.291.204;8.469.340;55.675.612;315.047.542;0;14.577;1.699.841;124.466;1.838.885;15.252.325;332.138.752;NA;NA%;NA%;16,76%;NA%;45,06%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2010;NA;NA;31.641.582;24.222.037;54.377.861;298.275.868;0;0;650.997;0;650.997;6.536.294;305.463.160;NA;NA%;NA%;17,80%;NA%;0,61%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2010;NA;NA;65.799.508;8.451.280;74.235.679;212.269.793;0;0;5.716.149;439.027;6.155.176;13.090.138;231.515.107;NA;NA%;NA%;32,07%;NA%;39,81%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2010;NA;NA;15.007.645;15.007.645;30.014.052;150.449.010;0;0;706.399;0;706.399;14.451.515;165.606.923;NA;NA%;NA%;18,12%;NA%;14,98%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;7.940.133;3.420.597;11.360.730;64.164.525;0;22.733;7.665.325;463.901;8.151.960;4.790.138;77.106.622;NA;NA%;NA%;14,73%;NA%;1,09%
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2010;NA;NA;6.717.761;2.074.404;8.792.165;54.546.735;0;0;976.705;51.700;1.028.405;6.136.398;61.711.538;NA;NA%;NA%;14,25%;NA%;33,18%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;5.016.152;713.747;5.729.900;37.491.748;0;0;689.249;81.918;771.167;909.489;39.172.405;NA;NA%;NA%;14,63%;NA%;26,27%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2010;NA;NA;5.330.196;497.232;5.827.428;25.099.597;5.715.144;114.351;1.460.291;5.871;7.295.657;5.454.651;37.849.904;NA;NA%;NA%;15,40%;NA%;15,07%
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2010;NA;NA;2.033.837;681.843;2.715.680;18.337.018;0;173.393;12.665;0;186.058;2.930.253;21.453.329;NA;NA%;NA%;12,66%;NA%;7,03%
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2010;NA;NA;3.553.345;-6.028;3.422.912;15.183.650;0;0;2.621.860;20.704;2.642.564;2.928.614;20.754.828;NA;NA%;NA%;16,49%;NA%;8,45%
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2010;NA;NA;3.291.854;0;3.243.935;9.073.618;3.440.684;299.798;1.444.134;2.259.108;7.443.725;2.563.416;19.080.759;NA;NA%;NA%;17,00%;NA%;2,90%
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;03/2010;NA;NA;2.098.385;533.993;2.632.377;16.068.484;1.504.591;22.427;1.248.055;0;2.775.073;175.401;19.018.959;NA;NA%;NA%;13,84%;NA%;1,96%
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;03/2010;NA;NA;1.644.331;285.508;1.929.839;14.743.518;0;0;0;0;0;445.192;15.188.710;NA;NA%;NA%;12,71%;NA%;7,48%
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2010;NA;NA;3.008.774;95.650;3.013.478;9.309.540;1.220.466;0;906.661;399.022;2.526.149;2.806.425;14.642.114;NA;NA%;NA%;20,58%;NA%;15,77%
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;1.777.217;422.239;2.199.456;12.701.639;993.694;0;10.537;33.835;1.038.066;812.719;14.552.424;NA;NA%;NA%;15,11%;NA%;2,58%
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;1.624.613;227.489;1.852.102;9.025.212;0;0;538.902;0;538.902;2.934.630;12.498.744;NA;NA%;NA%;14,82%;NA%;7,40%
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2010;NA;NA;2.181.801;254.397;2.436.198;7.417.531;0;0;958.245;0;958.245;1.421.590;9.797.366;NA;NA%;NA%;24,87%;NA%;14,67%
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2010;NA;NA;1.252.050;5.184;1.257.234;8.896.591;0;0;47.200;545;47.745;521.733;9.466.070;NA;NA%;NA%;13,28%;NA%;3,61%
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2010;NA;NA;1.696.278;124.654;1.820.932;6.243.224;1.334.800;0;100;0;1.334.900;1.137.665;8.715.789;NA;NA%;NA%;20,89%;NA%;11,78%
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;1.775.202;0;1.774.011;7.650.549;2.369;0;90.274;6.158;98.800;679.475;8.428.825;NA;NA%;NA%;21,05%;NA%;10,30%
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;1.076.105;13.696;1.089.800;5.845.130;177.057;0;252.777;208.183;638.017;714.142;7.197.288;NA;NA%;NA%;15,14%;NA%;8,47%
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;03/2010;NA;NA;986.160;0;986.160;6.056.026;0;0;338.025;0;338.025;769.151;7.163.202;NA;NA%;NA%;13,77%;NA%;21,51%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2010;NA;NA;1.582.860;265;1.573.335;4.235.400;294.491;84.001;1.197.295;402.295;1.978.081;771.598;6.985.079;NA;NA%;NA%;22,52%;NA%;3,07%
FIBRA;49951;b1;;C;2;SAO PAULO;SP;03/2010;NA;NA;788.467;346.439;1.134.906;6.492.344;0;0;109.400;0;109.400;251.211;6.852.955;NA;NA%;NA%;16,56%;NA%;40,44%
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;03/2010;NA;NA;838.173;102.091;940.264;6.401.954;0;0;0;0;0;296.302;6.698.256;NA;NA%;NA%;14,04%;NA%;0,17%
