Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2004;NA;NA;13.999.559;6.050.879;20.050.437;127.658.463;NA;NA;NA;NA;4.752.973;NA;132.411.436;NA;NA%;NA%;15,14%;NA%;22,47%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2004;NA;NA;14.086.920;7.059.974;21.146.894;114.100.270;NA;NA;NA;NA;9.985.273;NA;124.085.544;NA;NA%;NA%;17,04%;NA%;61,98%
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2004;NA;NA;15.180.106;5.663.358;20.843.464;100.421.377;NA;NA;NA;NA;10.759.654;NA;111.181.031;NA;NA%;NA%;18,75%;NA%;37,98%
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2004;NA;NA;15.967.722;3.971.516;19.939.238;82.043.249;NA;NA;NA;NA;17.330.061;NA;99.373.310;NA;NA%;NA%;20,06%;NA%;46,47%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;12/2004;NA;NA;8.278.125;1.703.883;9.982.009;53.287.872;NA;NA;NA;NA;8.056.235;NA;61.344.106;NA;NA%;NA%;16,27%;NA%;39,46%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;12/2004;NA;NA;8.908.907;548.369;9.457.276;43.869.312;NA;NA;NA;NA;5.024.103;NA;48.893.415;NA;NA%;NA%;19,34%;NA%;29,66%
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;12/2004;NA;NA;8.157.334;0;8.157.334;41.803.342;NA;NA;NA;NA;6.285.689;NA;48.089.031;NA;NA%;NA%;16,96%;NA%;28,78%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2004;NA;NA;6.086.984;400.778;6.487.762;29.736.712;NA;NA;NA;NA;2.262.230;NA;31.998.943;NA;NA%;NA%;20,27%;NA%;36,18%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2004;NA;NA;3.635.269;0;3.635.269;21.866.455;NA;NA;NA;NA;1.673.593;NA;23.540.048;NA;NA%;NA%;15,44%;NA%;14,89%
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2004;NA;NA;2.671.251;366.481;3.037.731;20.553.097;NA;NA;NA;NA;1.219.294;NA;21.772.391;NA;NA%;NA%;13,95%;NA%;38,27%
