Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2007;NA;NA;30.530.497;11.621.919;42.111.408;216.446.313;NA;NA;NA;NA;52.694.219;NA;269.140.532;NA;NA%;NA%;15,65%;NA%;45,81%
BB;49906;b1;;C;1;BRASILIA;DF;12/2007;NA;NA;24.125.721;10.785.404;34.899.733;213.564.437;NA;NA;NA;NA;10.434.435;NA;223.998.872;NA;NA%;NA%;15,58%;NA%;13,17%
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2007;NA;NA;29.455.340;7.718.921;36.937.627;176.011.634;NA;NA;NA;NA;21.126.033;NA;197.137.667;NA;NA%;NA%;18,74%;NA%;23,80%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2007;NA;NA;24.622.112;18.172.838;42.794.950;146.036.280;NA;NA;NA;NA;925.354;NA;146.961.634;NA;NA%;NA%;29,12%;NA%;41,43%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;12/2007;NA;NA;11.784.835;4.815.447;16.600.283;103.712.458;NA;NA;NA;NA;9.085.849;NA;112.798.308;NA;NA%;NA%;14,72%;NA%;34,57%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;12/2007;NA;NA;12.137.565;1.813.853;13.951.418;93.955.343;NA;NA;NA;NA;9.706.862;NA;103.662.205;NA;NA%;NA%;13,46%;NA%;13,88%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2007;NA;NA;8.223.124;4.454.000;12.660.336;81.567.438;NA;NA;NA;NA;7.333.085;NA;88.900.523;NA;NA%;NA%;14,24%;NA%;12,18%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2007;NA;NA;9.564.311;9.296.792;18.852.201;57.020.241;NA;NA;NA;NA;8.253.941;NA;65.274.182;NA;NA%;NA%;28,88%;NA%;12,86%
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2007;NA;NA;4.789.021;1.562.533;6.351.554;44.018.823;NA;NA;NA;NA;3.368.637;NA;47.387.460;NA;NA%;NA%;13,40%;NA%;26,12%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2007;NA;NA;6.022.330;876.376;6.898.706;43.426.028;NA;NA;NA;NA;2.032.056;NA;45.458.084;NA;NA%;NA%;15,18%;NA%;1,18%
