Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BRADESCO;10045;b1;;C;2;OSASCO;SP;06/2008;NA;NA;34.095.017;9.925.464;43.974.426;240.350.021;NA;NA;NA;NA;66.041.850;NA;306.391.871;NA;NA%;NA%;14,35%;NA%;47,26%
BB;49906;b1;;C;1;BRASILIA;DF;06/2008;NA;NA;22.528.891;11.396.157;33.911.324;258.568.083;NA;NA;NA;NA;11.760.866;NA;270.328.949;NA;NA%;NA%;12,54%;NA%;16,14%
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;30.912.232;8.644.818;39.489.619;205.899.056;NA;NA;NA;NA;25.394.202;NA;231.293.258;NA;NA%;NA%;17,07%;NA%;25,92%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2008;NA;NA;28.743.755;20.167.361;47.811.700;158.870.418;NA;NA;NA;NA;886.706;NA;159.757.123;NA;NA%;NA%;29,93%;NA%;37,96%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;12.809.028;5.094.984;17.904.012;115.545.861;NA;NA;NA;NA;15.027.855;NA;130.573.716;NA;NA%;NA%;13,71%;NA%;40,63%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;13.047.933;2.709.166;15.757.099;102.126.681;NA;NA;NA;NA;13.535.194;NA;115.661.875;NA;NA%;NA%;13,62%;NA%;11,35%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;9.791.313;4.431.302;14.184.352;90.506.566;NA;NA;NA;NA;14.015.509;NA;104.522.075;NA;NA%;NA%;13,57%;NA%;15,90%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2008;NA;NA;9.026.734;9.026.734;18.044.305;80.604.777;NA;NA;NA;NA;8.046.950;NA;88.651.727;NA;NA%;NA%;20,35%;NA%;13,89%
HSBC;51152;b1;;C;3;CURITIBA;PR;06/2008;NA;NA;5.594.655;1.737.291;7.331.947;52.858.181;NA;NA;NA;NA;3.063.735;NA;55.921.916;NA;NA%;NA%;13,11%;NA%;27,60%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;6.321.300;1.499.631;7.820.931;52.647.851;NA;NA;NA;NA;2.740.600;NA;55.388.451;NA;NA%;NA%;14,12%;NA%;1,01%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;3.949.432;698.571;4.648.003;37.760.845;NA;NA;NA;NA;1.352.706;NA;39.113.552;NA;NA%;NA%;11,88%;NA%;14,96%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;3.722.974;741.005;4.463.980;22.370.727;NA;NA;NA;NA;11.510.685;NA;33.881.412;NA;NA%;NA%;13,18%;NA%;17,20%
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;06/2008;NA;NA;3.158.228;-12.727;3.039.487;17.628.703;NA;NA;NA;NA;4.380.732;NA;22.009.435;NA;NA%;NA%;13,81%;NA%;13,01%
UBS PACTUAL;49944;b1;;C;3;RIO DE JANEIRO;RJ;06/2008;NA;NA;4.355.043;0;4.355.043;11.295.738;NA;NA;NA;NA;2.873.993;NA;14.169.731;NA;NA%;NA%;30,73%;NA%;5,65%
BIC;32119;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;1.683.961;197.846;1.881.807;10.329.643;NA;NA;NA;NA;2.274.946;NA;12.604.588;NA;NA%;NA%;14,93%;NA%;2,37%
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;06/2008;NA;NA;2.901.666;-1.195;2.791.770;12.191.723;NA;NA;NA;NA;363.906;NA;12.555.629;NA;NA%;NA%;22,24%;NA%;8,11%
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;06/2008;NA;NA;2.003.793;0;2.003.793;10.103.406;NA;NA;NA;NA;1.761.720;NA;11.865.127;NA;NA%;NA%;16,89%;NA%;4,28%
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;2.551.917;80.493;2.576.819;9.427.930;NA;NA;NA;NA;2.411.999;NA;11.839.929;NA;NA%;NA%;21,76%;NA%;28,29%
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;06/2008;NA;NA;1.650.860;74.652;1.725.512;11.299.354;NA;NA;NA;NA;140.799;NA;11.440.153;NA;NA%;NA%;15,08%;NA%;10,95%
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;06/2008;NA;NA;1.142.731;0;1.142.731;9.961.150;NA;NA;NA;NA;412.001;NA;10.373.151;NA;NA%;NA%;11,02%;NA%;10,02%
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;1.454.087;619;1.454.706;8.769.892;NA;NA;NA;NA;470.540;NA;9.240.431;NA;NA%;NA%;15,74%;NA%;8,81%
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;1.141.440;15.543;1.156.982;6.276.393;NA;NA;NA;NA;1.234.361;NA;7.510.754;NA;NA%;NA%;15,40%;NA%;3,04%
SS;31323;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;1.433.531;208.770;1.640.094;6.827.193;NA;NA;NA;NA;553.096;NA;7.380.290;NA;NA%;NA%;22,22%;NA%;8,01%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;1.471.844;0;1.470.859;4.434.454;NA;NA;NA;NA;2.234.166;NA;6.668.620;NA;NA%;NA%;22,06%;NA%;4,00%
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;06/2008;NA;NA;944.936;0;944.936;6.273.906;NA;NA;NA;NA;369.584;NA;6.643.491;NA;NA%;NA%;14,22%;NA%;17,03%
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;06/2008;NA;NA;506.806;240.361;747.167;5.906.196;NA;NA;NA;NA;550.569;NA;6.456.765;NA;NA%;NA%;11,57%;NA%;28,57%
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;06/2008;NA;NA;1.697.230;75.394;1.772.623;6.290.171;NA;NA;NA;NA;68.580;NA;6.358.751;NA;NA%;NA%;27,88%;NA%;13,40%
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;06/2008;NA;NA;1.588.200;9.202;1.597.402;4.872.793;NA;NA;NA;NA;1.376.187;NA;6.248.980;NA;NA%;NA%;25,56%;NA%;3,65%
FIBRA;49951;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;520.787;171.794;692.580;5.598.511;NA;NA;NA;NA;431.787;NA;6.030.298;NA;NA%;NA%;11,49%;NA%;21,16%
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;1.140.004;-5.801;1.134.202;5.786.380;NA;NA;NA;NA;127.177;NA;5.913.557;NA;NA%;NA%;19,18%;NA%;0,88%
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;06/2008;NA;NA;419.248;312.115;731.364;5.150.188;NA;NA;NA;NA;121.786;NA;5.271.974;NA;NA%;NA%;13,87%;NA%;38,12%
BBM;30207;b1;;C;2;SALVADOR;BA;06/2008;NA;NA;858.307;0;858.307;5.006.419;NA;NA;NA;NA;166.718;NA;5.173.137;NA;NA%;NA%;16,59%;NA%;14,76%
PINE;50304;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;828.591;23.897;852.489;4.892.046;NA;NA;NA;NA;267.557;NA;5.159.603;NA;NA%;NA%;16,52%;NA%;1,84%
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;1.124.592;13.089;1.137.682;3.300.917;NA;NA;NA;NA;1.745.378;NA;5.046.295;NA;NA%;NA%;22,54%;NA%;6,19%
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;496.543;90.380;586.923;4.737.227;NA;NA;NA;NA;200.758;NA;4.937.985;NA;NA%;NA%;11,89%;NA%;0,00%
SOFISA;31873;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;828.400;23.905;852.305;4.222.280;NA;NA;NA;NA;629.370;NA;4.851.650;NA;NA%;NA%;17,57%;NA%;47,20%
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;536.324;228.528;764.852;3.315.857;NA;NA;NA;NA;1.436.955;NA;4.752.813;NA;NA%;NA%;16,09%;NA%;12,06%
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;901.533;87.329;988.862;1.603.386;NA;NA;NA;NA;3.116.213;NA;4.719.599;NA;NA%;NA%;20,95%;NA%;2,57%
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;06/2008;NA;NA;969.936;5.852;970.544;4.695.966;NA;NA;NA;NA;0;NA;4.695.966;NA;NA%;NA%;20,67%;NA%;2,03%
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2008;NA;NA;699.275;3.151;702.426;4.528.476;NA;NA;NA;NA;93.560;NA;4.622.036;NA;NA%;NA%;15,20%;NA%;0,69%
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;1.385.421;44.005;1.429.426;3.590.825;NA;NA;NA;NA;524.967;NA;4.115.792;NA;NA%;NA%;34,73%;NA%;49,12%
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2008;NA;NA;1.784.076;1.784.076;3.568.151;3.281.429;NA;NA;NA;NA;0;NA;3.281.429;NA;NA%;NA%;108,74%;NA%;0,00%
BANESTES;30159;b1;;C;1;VITORIA;ES;06/2008;NA;NA;585.439;8.022;593.460;2.971.422;NA;NA;NA;NA;267.548;NA;3.238.970;NA;NA%;NA%;18,32%;NA%;19,38%
BRB;31976;b1;;C;1;BRASILIA;DF;06/2008;NA;NA;395.954;-12.101;383.852;2.748.572;NA;NA;NA;NA;467.847;NA;3.216.419;NA;NA%;NA%;11,93%;NA%;19,94%
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;06/2008;NA;NA;337.321;24.414;361.735;2.791.966;NA;NA;NA;NA;240.766;NA;3.032.732;NA;NA%;NA%;11,93%;NA%;0,94%
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;448.245;-3.332;444.913;2.846.137;NA;NA;NA;NA;148.723;NA;2.994.861;NA;NA%;NA%;14,86%;NA%;2,23%
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;06/2008;NA;NA;347.990;2.693;350.683;2.342.517;NA;NA;NA;NA;891;NA;2.343.409;NA;NA%;NA%;14,96%;NA%;0,28%
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;243.693;211.569;455.262;2.126.146;NA;NA;NA;NA;182.057;NA;2.308.203;NA;NA%;NA%;19,72%;NA%;5,53%
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;245.552;0;245.552;2.063.694;NA;NA;NA;NA;86.155;NA;2.149.849;NA;NA%;NA%;11,42%;NA%;0,40%
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;805.612;27.614;833.227;1.021.034;NA;NA;NA;NA;1.122.821;NA;2.143.855;NA;NA%;NA%;38,87%;NA%;2,25%
BES;51482;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;228.767;91.264;320.031;1.735.152;NA;NA;NA;NA;336.034;NA;2.071.186;NA;NA%;NA%;15,45%;NA%;8,97%
BANCO CARREFOUR S.A.;8357240;b2;;I;2;SAO PAULO;SP;06/2008;NA;NA;385.389;-9;385.380;1.994.148;NA;NA;NA;NA;11.092;NA;2.005.239;NA;NA%;NA%;19,22%;NA%;0,21%
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;06/2008;NA;NA;291.458;-8.502;282.955;1.880.940;NA;NA;NA;NA;115.086;NA;1.996.026;NA;NA%;NA%;14,18%;NA%;39,18%
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;06/2008;NA;NA;142.439;91.343;233.782;1.894.858;NA;NA;NA;NA;77.033;NA;1.971.890;NA;NA%;NA%;11,86%;NA%;40,15%
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;272.482;4;272.485;1.808.643;NA;NA;NA;NA;103.575;NA;1.912.219;NA;NA%;NA%;14,25%;NA%;6,01%
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2008;NA;NA;896.466;-1.529;894.938;1.594.564;NA;NA;NA;NA;313.255;NA;1.907.819;NA;NA%;NA%;46,91%;NA%;2,78%
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;172.678;77.302;249.980;1.757.035;NA;NA;NA;NA;77.681;NA;1.834.716;NA;NA%;NA%;13,63%;NA%;1,74%
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;06/2008;NA;NA;236.004;73.204;309.209;1.655.066;NA;NA;NA;NA;64.278;NA;1.719.344;NA;NA%;NA%;17,98%;NA%;0,60%
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;06/2008;NA;NA;810.486;0;810.486;1.550.702;NA;NA;NA;NA;159.056;NA;1.709.758;NA;NA%;NA%;47,40%;NA%;26,86%
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;06/2008;NA;NA;327.993;0;327.993;1.444.348;NA;NA;NA;NA;238.021;NA;1.682.369;NA;NA%;NA%;19,50%;NA%;11,69%
BANIF;20255;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;250.998;11.300;262.298;1.607.223;NA;NA;NA;NA;73.275;NA;1.680.498;NA;NA%;NA%;15,61%;NA%;22,85%
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;430.871;2.096;432.967;1.647.391;NA;NA;NA;NA;13.348;NA;1.660.739;NA;NA%;NA%;26,07%;NA%;3,32%
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;06/2008;NA;NA;157.168;79.972;237.140;1.634.905;NA;NA;NA;NA;24.299;NA;1.659.204;NA;NA%;NA%;14,29%;NA%;28,80%
BGN;51097;b1;;C;2;RECIFE;PE;06/2008;NA;NA;193.567;779;194.346;1.340.467;NA;NA;NA;NA;177.548;NA;1.518.015;NA;NA%;NA%;12,80%;NA%;2,00%
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;363.465;30.453;393.917;1.379.696;NA;NA;NA;NA;137.190;NA;1.516.886;NA;NA%;NA%;25,97%;NA%;10,42%
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2008;NA;NA;142.604;63.885;206.489;1.457.619;NA;NA;NA;NA;21.682;NA;1.479.301;NA;NA%;NA%;13,96%;NA%;5,24%
ING;51073;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;725.139;17.753;742.892;995.987;NA;NA;NA;NA;449.562;NA;1.445.549;NA;NA%;NA%;51,39%;NA%;0,61%
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;06/2008;NA;NA;219.342;0;219.342;1.390.709;NA;NA;NA;NA;50.590;NA;1.441.299;NA;NA%;NA%;15,22%;NA%;0,77%
BESC;30245;b1;;C;1;FLORIANOPOLIS;SC;06/2008;NA;NA;423.851;1.669;425.520;1.246.599;NA;NA;NA;NA;177.136;NA;1.423.734;NA;NA%;NA%;29,89%;NA%;8,13%
WESTLB;51554;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;452.663;1.410;454.073;1.289.602;NA;NA;NA;NA;54.127;NA;1.343.729;NA;NA%;NA%;33,79%;NA%;0,34%
DRESDNER BANK BRASIL S.A. BANCO MULTIPLO;29030467;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;310.206;0;310.206;799.123;NA;NA;NA;NA;461.381;NA;1.260.504;NA;NA%;NA%;24,61%;NA%;2,26%
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2008;NA;NA;292.945;19;292.964;1.102.276;NA;NA;NA;NA;87.979;NA;1.190.255;NA;NA%;NA%;24,61%;NA%;13,00%
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2008;NA;NA;127.298;0;127.298;972.335;NA;NA;NA;NA;189.760;NA;1.162.094;NA;NA%;NA%;10,95%;NA%;0,00%
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;229.472;60.645;290.117;753.000;NA;NA;NA;NA;405.858;NA;1.158.858;NA;NA%;NA%;25,03%;NA%;1,15%
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;121.049;0;121.049;905.216;NA;NA;NA;NA;194.858;NA;1.100.074;NA;NA%;NA%;11,00%;NA%;6,87%
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2008;NA;NA;291.131;43.403;330.323;1.027.362;NA;NA;NA;NA;28.011;NA;1.055.373;NA;NA%;NA%;31,30%;NA%;5,85%
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;401.695;0;401.695;347.310;NA;NA;NA;NA;661.069;NA;1.008.379;NA;NA%;NA%;39,84%;NA%;3,08%
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2008;NA;NA;171.998;51.079;223.077;829.184;NA;NA;NA;NA;158.420;NA;987.604;NA;NA%;NA%;22,59%;NA%;5,27%
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2008;NA;NA;114.761;0;114.761;919.463;NA;NA;NA;NA;58.385;NA;977.848;NA;NA%;NA%;11,74%;NA%;29,28%
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;06/2008;NA;NA;150.083;0;150.083;943.806;NA;NA;NA;NA;13.527;NA;957.333;NA;NA%;NA%;15,68%;NA%;0,33%
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;06/2008;NA;NA;81.817;23.131;104.948;919.494;NA;NA;NA;NA;15.173;NA;934.668;NA;NA%;NA%;11,23%;NA%;21,28%
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;06/2008;NA;NA;148.572;0;148.572;719.592;NA;NA;NA;NA;194.702;NA;914.294;NA;NA%;NA%;16,25%;NA%;4,76%
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2008;NA;NA;1.956.011;-943;1.955.068;860.774;NA;NA;NA;NA;6.100;NA;866.874;NA;NA%;NA%;225,53%;NA%;0,84%
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;129.693;0;129.693;831.223;NA;NA;NA;NA;33.233;NA;864.455;NA;NA%;NA%;15,00%;NA%;0,00%
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;06/2008;NA;NA;193.750;0;193.750;754.024;NA;NA;NA;NA;106.545;NA;860.569;NA;NA%;NA%;22,51%;NA%;43,81%
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2008;NA;NA;335.437;0;335.437;805.346;NA;NA;NA;NA;52.679;NA;858.025;NA;NA%;NA%;39,09%;NA%;1,18%
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2008;NA;NA;291.084;0;291.084;828.180;NA;NA;NA;NA;9;NA;828.189;NA;NA%;NA%;35,15%;NA%;0,00%
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;302.325;0;302.325;745.857;NA;NA;NA;NA;70.469;NA;816.327;NA;NA%;NA%;37,03%;NA%;19,96%
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;06/2008;NA;NA;190.442;0;190.442;417.068;NA;NA;NA;NA;331.197;NA;748.264;NA;NA%;NA%;25,45%;NA%;10,28%
MATONE;32016;b1;;C;2;PORTO ALEGRE;RS;06/2008;NA;NA;170.060;2.115;172.175;669.552;NA;NA;NA;NA;44.930;NA;714.482;NA;NA%;NA%;24,10%;NA%;29,65%
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2008;NA;NA;105.182;0;105.182;446.184;NA;NA;NA;NA;263.602;NA;709.786;NA;NA%;NA%;14,82%;NA%;19,23%
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;06/2008;NA;NA;336.740;-1.431;335.309;565.711;NA;NA;NA;NA;90.238;NA;655.950;NA;NA%;NA%;51,12%;NA%;0,69%
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;70.570;0;70.570;555.224;NA;NA;NA;NA;75.344;NA;630.568;NA;NA%;NA%;11,19%;NA%;1,41%
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;06/2008;NA;NA;348.276;16.046;364.322;471.629;NA;NA;NA;NA;128.629;NA;600.257;NA;NA%;NA%;60,69%;NA%;4,33%
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S/A;60498557;b1;;I;3;SAO PAULO;SP;06/2008;NA;NA;299.057;-7;299.050;554.410;NA;NA;NA;NA;4.828;NA;559.238;NA;NA%;NA%;53,47%;NA%;1,64%
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2008;NA;NA;36.738;27.673;64.411;519.490;NA;NA;NA;NA;39.295;NA;558.785;NA;NA%;NA%;11,53%;NA%;31,68%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2008;NA;NA;165.564;309;165.874;556.694;NA;NA;NA;NA;0;NA;556.694;NA;NA%;NA%;29,80%;NA%;2,90%
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE SERTÃOZINHO;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2008;NA;NA;161.992;0;161.118;525.548;NA;NA;NA;NA;10.442;NA;535.990;NA;NA%;NA%;30,06%;NA%;2,72%
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;06/2008;NA;NA;91.847;0;91.847;478.093;NA;NA;NA;NA;26.688;NA;504.782;NA;NA%;NA%;18,20%;NA%;2,36%
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;;I;3;BARUERI;SP;06/2008;NA;NA;85.679;0;85.679;436.529;NA;NA;NA;NA;64.298;NA;500.827;NA;NA%;NA%;17,11%;NA%;1,57%
