Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BRADESCO;10045;b1;;C;2;OSASCO;SP;06/2007;NA;NA;27.224.527;10.602.408;37.826.934;179.708.528;NA;NA;NA;NA;28.519.778;NA;208.228.306;NA;NA%;NA%;18,17%;NA%;47,43%
BB;49906;b1;;C;1;BRASILIA;DF;06/2007;NA;NA;21.006.975;10.526.753;31.533.728;191.280.324;NA;NA;NA;NA;7.818.830;NA;199.099.154;NA;NA%;NA%;15,84%;NA%;14,17%
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2007;NA;NA;27.139.661;8.013.825;34.915.045;159.088.907;NA;NA;NA;NA;29.487.342;NA;188.576.249;NA;NA%;NA%;18,52%;NA%;23,24%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2007;NA;NA;23.516.827;17.124.294;40.641.120;135.759.853;NA;NA;NA;NA;909.117;NA;136.668.970;NA;NA%;NA%;29,74%;NA%;42,74%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;06/2007;NA;NA;10.843.690;3.621.757;14.465.447;88.376.397;NA;NA;NA;NA;14.929.076;NA;103.305.474;NA;NA%;NA%;14,00%;NA%;41,26%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;06/2007;NA;NA;10.859.803;434.258;11.294.061;76.294.764;NA;NA;NA;NA;17.391.156;NA;93.685.920;NA;NA%;NA%;12,06%;NA%;17,20%
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;06/2007;NA;NA;9.169.245;4.550.722;13.719.966;77.070.708;NA;NA;NA;NA;6.973.012;NA;84.043.720;NA;NA%;NA%;16,32%;NA%;11,61%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2007;NA;NA;9.350.484;9.330.547;18.671.507;48.459.428;NA;NA;NA;NA;7.503.852;NA;55.963.280;NA;NA%;NA%;33,36%;NA%;13,36%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;06/2007;NA;NA;5.623.138;828.881;6.450.782;36.051.777;NA;NA;NA;NA;5.996.708;NA;42.048.485;NA;NA%;NA%;15,34%;NA%;1,44%
HSBC;51152;b1;;C;3;CURITIBA;PR;06/2007;NA;NA;4.434.899;941.893;5.376.792;37.850.706;NA;NA;NA;NA;3.034.704;NA;40.885.410;NA;NA%;NA%;13,15%;NA%;31,66%
