Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BRADESCO;10045;b1;;C;2;OSASCO;SP;09/2006;NA;NA;21.763.181;10.265.199;32.028.380;146.346.171;NA;NA;NA;NA;28.045.189;NA;174.391.360;NA;NA%;NA%;18,37%;NA%;46,04%
BB;49906;b1;;C;1;BRASILIA;DF;09/2006;NA;NA;20.154.500;9.764.894;29.919.394;162.534.984;NA;NA;NA;NA;6.623.961;NA;169.158.945;NA;NA%;NA%;17,69%;NA%;14,71%
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;25.769.603;2.722.835;28.492.438;131.927.011;NA;NA;NA;NA;27.490.024;NA;159.417.034;NA;NA%;NA%;17,87%;NA%;39,20%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2006;NA;NA;19.289.324;15.021.405;34.310.729;118.147.115;NA;NA;NA;NA;891.635;NA;119.038.750;NA;NA%;NA%;28,82%;NA%;50,90%
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;9.700.629;2.630.984;12.331.614;73.629.816;NA;NA;NA;NA;5.765.569;NA;79.395.385;NA;NA%;NA%;15,53%;NA%;44,43%
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;9.649.789;107.064;9.756.853;65.782.450;NA;NA;NA;NA;5.432.034;NA;71.214.484;NA;NA%;NA%;13,70%;NA%;21,41%
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;7.297.364;3.092.074;10.389.438;60.124.316;NA;NA;NA;NA;6.620.497;NA;66.744.813;NA;NA%;NA%;15,57%;NA%;16,98%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2006;NA;NA;8.354.504;4.103.748;12.458.251;45.959.061;NA;NA;NA;NA;1.524.665;NA;47.483.726;NA;NA%;NA%;26,24%;NA%;16,22%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;4.214.356;0;4.214.356;30.497.749;NA;NA;NA;NA;4.182.162;NA;34.679.911;NA;NA%;NA%;12,15%;NA%;15,00%
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2006;NA;NA;3.889.693;469.106;4.358.799;30.383.536;NA;NA;NA;NA;2.291.196;NA;32.674.732;NA;NA%;NA%;13,34%;NA%;38,38%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;5.447.045;0;5.447.045;27.921.373;NA;NA;NA;NA;3.532.904;NA;31.454.278;NA;NA%;NA%;17,32%;NA%;1,45%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;3.228.531;456.742;3.685.273;16.328.070;NA;NA;NA;NA;8.663.892;NA;24.991.963;NA;NA%;NA%;14,75%;NA%;17,52%
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;09/2006;NA;NA;2.600.833;32.015;2.632.848;8.446.971;NA;NA;NA;NA;2.743.818;NA;11.190.789;NA;NA%;NA%;23,53%;NA%;19,72%
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;09/2006;NA;NA;1.442.085;41.130;1.483.215;7.975.062;NA;NA;NA;NA;14.854;NA;7.989.916;NA;NA%;NA%;18,56%;NA%;12,39%
PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;09/2006;NA;NA;1.082.298;0;1.082.298;5.503.653;NA;NA;NA;NA;2.089.442;NA;7.593.095;NA;NA%;NA%;14,25%;NA%;6,27%
ALFA;51293;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;1.013.990;191.911;1.205.902;6.438.444;NA;NA;NA;NA;317.062;NA;6.755.506;NA;NA%;NA%;17,85%;NA%;12,21%
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;09/2006;NA;NA;791.394;0;791.394;6.460.120;NA;NA;NA;NA;173.430;NA;6.633.550;NA;NA%;NA%;11,93%;NA%;7,89%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;1.483.346;0;1.483.346;3.643.518;NA;NA;NA;NA;2.841.415;NA;6.484.933;NA;NA%;NA%;22,87%;NA%;3,37%
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;09/2006;NA;NA;946.114;0;946.114;5.375.915;NA;NA;NA;NA;919.580;NA;6.295.495;NA;NA%;NA%;15,03%;NA%;6,57%
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;09/2006;NA;NA;1.294.945;2.282;1.297.227;5.694.099;NA;NA;NA;NA;577.794;NA;6.271.894;NA;NA%;NA%;20,68%;NA%;23,92%
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;892.475;25.002;917.477;4.868.731;NA;NA;NA;NA;697.851;NA;5.566.582;NA;NA%;NA%;16,48%;NA%;4,36%
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;1.215.750;22.885;1.238.634;3.767.487;NA;NA;NA;NA;1.243.076;NA;5.010.563;NA;NA%;NA%;24,72%;NA%;3,42%
BIC;32119;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;566.127;263.149;829.276;4.106.692;NA;NA;NA;NA;608.075;NA;4.714.766;NA;NA%;NA%;17,59%;NA%;3,56%
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;09/2006;NA;NA;1.651.637;43.963;1.695.600;4.593.158;NA;NA;NA;NA;24.194;NA;4.617.352;NA;NA%;NA%;36,72%;NA%;14,13%
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;09/2006;NA;NA;676.799;20.163;696.962;4.116.747;NA;NA;NA;NA;230.824;NA;4.347.571;NA;NA%;NA%;16,03%;NA%;17,11%
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;09/2006;NA;NA;481.187;30.843;512.029;3.868.798;NA;NA;NA;NA;289.781;NA;4.158.579;NA;NA%;NA%;12,31%;NA%;37,65%
SS;31323;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;442.342;5.092;447.434;3.894.568;NA;NA;NA;NA;145.316;NA;4.039.884;NA;NA%;NA%;11,08%;NA%;28,06%
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;09/2006;NA;NA;589.317;0;589.317;3.753.730;NA;NA;NA;NA;50.048;NA;3.803.777;NA;NA%;NA%;15,49%;NA%;3,07%
BBM;30207;b1;;C;2;SALVADOR;BA;09/2006;NA;NA;548.756;0;548.756;3.140.398;NA;NA;NA;NA;590.623;NA;3.731.021;NA;NA%;NA%;14,71%;NA%;20,74%
FIBRA;49951;b1;;C;2;SAO PAULO;SP;09/2006;NA;NA;429.325;65.606;494.932;3.397.851;NA;NA;NA;NA;133.858;NA;3.531.709;NA;NA%;NA%;14,01%;NA%;12,50%
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;09/2006;NA;NA;427.294;0;427.294;3.104.493;NA;NA;NA;NA;175.117;NA;3.279.610;NA;NA%;NA%;13,03%;NA%;1,04%
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;09/2006;NA;NA;793.539;0;793.539;3.257.343;NA;NA;NA;NA;0;NA;3.257.343;NA;NA%;NA%;24,36%;NA%;2,37%
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;421.845;0;421.845;2.785.760;NA;NA;NA;NA;231.171;NA;3.016.931;NA;NA%;NA%;13,98%;NA%;2,50%
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;09/2006;NA;NA;433.050;170.664;603.715;1.741.148;NA;NA;NA;NA;1.200.141;NA;2.941.289;NA;NA%;NA%;20,53%;NA%;10,08%
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;09/2006;NA;NA;450.368;0;450.368;2.638.659;NA;NA;NA;NA;60.245;NA;2.698.904;NA;NA%;NA%;16,69%;NA%;17,79%
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;09/2006;NA;NA;301.661;33.924;335.584;1.869.755;NA;NA;NA;NA;335.608;NA;2.205.363;NA;NA%;NA%;15,22%;NA%;1,26%
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;09/2006;NA;NA;231.677;8.826;240.503;2.008.089;NA;NA;NA;NA;175.972;NA;2.184.061;NA;NA%;NA%;11,01%;NA%;2,99%
