Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
B & T ASSOCIADOS CORRETORA DE CAMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;475;0;475;505;NA;NA;NA;NA;0;NA;505;NA;NA%;NA%;94,09%;NA%;44,21%
COFIBENS CORRETORA DE CAMBIO, TITULOS E VALORES MOB. SA.;2947068;n2;;I;2;PORTO ALEGRE;RS;06/2001;NA;NA;452;0;452;499;NA;NA;NA;NA;0;NA;499;NA;NA%;NA%;90,55%;NA%;27,51%
S. HAYATA CORRETORA DE CAMBIO LTDA;67391821;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;472;0;472;495;NA;NA;NA;NA;0;NA;495;NA;NA%;NA%;95,31%;NA%;42,80%
FLUXO CORRETORA DE CAMBIO LTDA;34562942;n2;;I;2;BARUERI;SP;06/2001;NA;NA;588;0;588;468;NA;NA;NA;NA;0;NA;468;NA;NA%;NA%;125,62%;NA%;9,24%
INVESTRUST DIST. TIT. E VAL. MOB. LTDA;3882245;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;615;0;615;461;NA;NA;NA;NA;0;NA;461;NA;NA%;NA%;133,33%;NA%;0,00%
FRIZZO PECUNIA DISTRIBUIDORA TITULOS VALORES MOBIL.LTDA.;62264924;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;713;0;713;452;NA;NA;NA;NA;4;NA;455;NA;NA%;NA%;156,55%;NA%;0,13%
DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS MADEL LTDA;92886100;n2;;I;2;PORTO ALEGRE;RS;06/2001;NA;NA;1.414;0;1.414;136;NA;NA;NA;NA;307;NA;443;NA;NA%;NA%;319,08%;NA%;0,08%
KARTEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;17362484;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;598;0;598;438;NA;NA;NA;NA;0;NA;438;NA;NA%;NA%;136,57%;NA%;5,87%
AGK CORRETORA DE CAMBIO LTDA;250699;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;384;0;384;411;NA;NA;NA;NA;0;NA;411;NA;NA%;NA%;93,30%;NA%;35,75%
GRACO CORRETORA DE CAMBIO S.A.;65982589;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;349;0;349;396;NA;NA;NA;NA;0;NA;396;NA;NA%;NA%;88,20%;NA%;16,14%
DIDIER-LEVY CORRETORA DE CAMBIO LTDA;52937216;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;419;0;419;275;NA;NA;NA;NA;115;NA;390;NA;NA%;NA%;107,46%;NA%;30,45%
INVESTNORTE - CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;9493503;n2;;I;2;RECIFE;PE;06/2001;NA;NA;393;0;393;390;NA;NA;NA;NA;0;NA;390;NA;NA%;NA%;100,83%;NA%;35,48%
POSITIVA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;40161713;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;1.618;0;1.618;388;NA;NA;NA;NA;0;NA;388;NA;NA%;NA%;416,47%;NA%;13,88%
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;4257795;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;552;0;552;375;NA;NA;NA;NA;3;NA;378;NA;NA%;NA%;146,06%;NA%;0,00%
FOURTRADE CORRETORA DE CAMBIO LTDA;40353377;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;336;0;336;374;NA;NA;NA;NA;0;NA;374;NA;NA%;NA%;89,85%;NA%;74,24%
NGO-ASSOCIADOS CORRETORA DE CAMBIO LTDA.;65635377;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;358;0;358;372;NA;NA;NA;NA;0;NA;372;NA;NA%;NA%;96,34%;NA%;46,73%
PATACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;59615005;n2;;I;2;SOROCABA;SP;06/2001;NA;NA;430;0;430;363;NA;NA;NA;NA;0;NA;363;NA;NA%;NA%;118,47%;NA%;38,87%
LOPEZ LEON BROKERS BRASIL DTVM LTDA.;414464;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;398;0;398;288;NA;NA;NA;NA;75;NA;362;NA;NA%;NA%;109,86%;NA%;47,14%
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;372;0;372;355;NA;NA;NA;NA;0;NA;355;NA;NA%;NA%;104,79%;NA%;24,69%
J. ALVES CORRETORA DE CAMBIO LTDA;69078350;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;566;0;566;354;NA;NA;NA;NA;0;NA;354;NA;NA%;NA%;159,78%;NA%;12,54%
OBOE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;1581283;n2;;I;2;FORTALEZA;CE;06/2001;NA;NA;528;0;528;336;NA;NA;NA;NA;0;NA;336;NA;NA%;NA%;157,24%;NA%;63,38%
AGENTE BR SOCIEDADE CORRETORA DE CAMBIO LTDA;66595083;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;479;0;479;335;NA;NA;NA;NA;1;NA;336;NA;NA%;NA%;142,81%;NA%;23,04%
DIVESP DISTRIBUIDORA DE TIT E VAL MOB DO EST DE S PAULO S/A;46375853;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;91;0;91;335;NA;NA;NA;NA;0;NA;335;NA;NA%;NA%;27,08%;NA%;0,00%
MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;454;0;454;331;NA;NA;NA;NA;0;NA;331;NA;NA%;NA%;137,16%;NA%;0,88%
ACTION CORRETORA DE CAMBIO SA;92856905;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;354;0;354;328;NA;NA;NA;NA;0;NA;328;NA;NA%;NA%;107,83%;NA%;42,81%
MACRO - CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA;15219389;n2;;I;2;SALVADOR;BA;06/2001;NA;NA;305;0;305;319;NA;NA;NA;NA;0;NA;319;NA;NA%;NA%;95,51%;NA%;12,54%
CREDIBEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1963219;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;1.205;0;1.205;36;NA;NA;NA;NA;280;NA;316;NA;NA%;NA%;381,43%;NA%;0,00%
LEANDRO E ASSOCIADOS CORRETORA DE CAMBIO LTDA;42066258;n2;;I;2;SALVADOR;BA;06/2001;NA;NA;290;0;290;308;NA;NA;NA;NA;0;NA;308;NA;NA%;NA%;94,21%;NA%;7,93%
TLACH CORRETORA DE CAMBIO LTDA.;35028018;n2;;I;2;SANTO ANDRE;SP;06/2001;NA;NA;350;0;350;306;NA;NA;NA;NA;0;NA;306;NA;NA%;NA%;114,58%;NA%;49,90%
MAMORE MULTIBROKER DIST DE TIT E VAL MOBILIARIOS S.A;997185;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;617;0;617;303;NA;NA;NA;NA;1;NA;304;NA;NA%;NA%;203,10%;NA%;0,00%
ADVALOR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33824012;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;1.855;0;1.855;278;NA;NA;NA;NA;0;NA;278;NA;NA%;NA%;668,06%;NA%;8,67%
NOVO NORTE CORRETORA DE CAMBIO LTDA;61802955;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;525;0;525;276;NA;NA;NA;NA;0;NA;276;NA;NA%;NA%;190,11%;NA%;9,89%
OMNI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;997804;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;438;0;438;268;NA;NA;NA;NA;0;NA;268;NA;NA%;NA%;163,71%;NA%;41,37%
BANTRIAL - CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;11031473;n2;;I;2;RECIFE;PE;06/2001;NA;NA;431;0;431;255;NA;NA;NA;NA;0;NA;255;NA;NA%;NA%;168,66%;NA%;0,16%
EBADIVAL - E. BAGGIO DISTRIB. DE TITS. E VALS. MOBS. LTDA;89784367;n2;;I;2;CURITIBA;PR;06/2001;NA;NA;360;0;360;255;NA;NA;NA;NA;0;NA;255;NA;NA%;NA%;141,14%;NA%;13,73%
CCECM DAS UNICREDS DO ESTADO DO RIO DE JANEIRO LTDA.;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;578;2;580;251;NA;NA;NA;NA;0;NA;251;NA;NA%;NA%;230,61%;NA%;7,22%
ICARO CORRETORA DE CAMBIO LTDA;72556996;n2;;I;2;CURITIBA;PR;06/2001;NA;NA;349;0;349;249;NA;NA;NA;NA;1;NA;251;NA;NA%;NA%;139,09%;NA%;36,88%
CREDICORP CORRETORA DE CAMBIO LTDA.;72182306;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;627;0;627;246;NA;NA;NA;NA;0;NA;246;NA;NA%;NA%;255,43%;NA%;17,14%
SINTONIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1960479;n2;;I;2;BRASILIA;DF;06/2001;NA;NA;669;0;669;242;NA;NA;NA;NA;0;NA;242;NA;NA%;NA%;276,61%;NA%;21,51%
SCHRODER-MONTEIRO ARANHA DISTRIBUIDORA DE TIT E VAL MOB S/A;92886662;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;215;206;421;229;NA;NA;NA;NA;0;NA;229;NA;NA%;NA%;183,46%;NA%;0,00%
EUROINVEST S/A CORRETORA DE CAMBIO,TITS.E VALS.MOBILIARIOS;34190991;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;633;0;633;227;NA;NA;NA;NA;0;NA;227;NA;NA%;NA%;278,85%;NA%;0,00%
BANCO FRANCES INTERNACIONAL (BRASIL) S.A.;42593459;b1;;I;3;SAO PAULO;SP;06/2001;NA;NA;28.096;0;28.096;222;NA;NA;NA;NA;0;NA;222;NA;NA%;NA%;12.650,82%;NA%;0,13%
STARINVEST S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;11513306;n2;;I;2;RECIFE;PE;06/2001;NA;NA;659;0;659;222;NA;NA;NA;NA;0;NA;222;NA;NA%;NA%;297,66%;NA%;6,87%
INVESTMONEY DISTRIBUIDORA DE TITULOS E VALORES MOBILS. LTDA;329598;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;427;0;427;220;NA;NA;NA;NA;0;NA;220;NA;NA%;NA%;194,49%;NA%;1,69%
ADICAO CORRETORA DE CAMBIO LTDA;73066599;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;326;0;326;214;NA;NA;NA;NA;0;NA;214;NA;NA%;NA%;152,77%;NA%;24,06%
VISION CORRETORA DE CAMBIO LTDA;4062902;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;393;0;393;209;NA;NA;NA;NA;0;NA;209;NA;NA%;NA%;187,85%;NA%;19,65%
OBJETIVA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LT;30456180;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;810;0;810;198;NA;NA;NA;NA;0;NA;198;NA;NA%;NA%;408,15%;NA%;11,91%
EXIM CORRETORA DE CAMBIO LTDA;73302408;n2;;I;2;PORTO ALEGRE;RS;06/2001;NA;NA;252;0;252;198;NA;NA;NA;NA;0;NA;198;NA;NA%;NA%;127,04%;NA%;47,55%
CORREPARTI CORRETORA DE CAMBIO LTDA;80202872;n2;;I;2;CURITIBA;PR;06/2001;NA;NA;300;0;300;191;NA;NA;NA;NA;2;NA;193;NA;NA%;NA%;155,89%;NA%;26,02%
SANTINVEST S.A. DISTRIBUIDORA DE TIT. E VALORES MOBILIARIOS;122328;n2;;I;2;FLORIANOPOLIS;SC;06/2001;NA;NA;832;0;832;170;NA;NA;NA;NA;16;NA;187;NA;NA%;NA%;445,74%;NA%;2,28%
INTERFLOAT HZ DISTRIBUIDORA DE TIT E VAL MOBILIARIOS LTDA;4020986;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;631;0;631;185;NA;NA;NA;NA;0;NA;185;NA;NA%;NA%;341,62%;NA%;0,00%
SWAP SOCIEDADE CORRETORA DE CAMBIO LTDA.;73315335;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;372;0;372;185;NA;NA;NA;NA;0;NA;185;NA;NA%;NA%;201,65%;NA%;17,84%
BRASIL CENTRAL S.A. DISTRIBUIDORA DE TIT. E VAL. MOBILIARIOS;33488222;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;498;100;598;177;NA;NA;NA;NA;0;NA;177;NA;NA%;NA%;338,51%;NA%;9,47%
MEGA'CRED DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD;86911302;n2;;I;2;CURITIBA;PR;06/2001;NA;NA;394;0;394;162;NA;NA;NA;NA;2;NA;164;NA;NA%;NA%;240,48%;NA%;23,84%
ERG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;39905708;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;514;0;514;160;NA;NA;NA;NA;0;NA;160;NA;NA%;NA%;321,14%;NA%;5,87%
CM CAPITAL MARKETS CORRETORA DE CAMBIO LTDA;2671743;n2;;I;3;SAO PAULO;SP;06/2001;NA;NA;1.281;0;1.281;155;NA;NA;NA;NA;0;NA;155;NA;NA%;NA%;828,52%;NA%;10,66%
MODAL - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;1302766;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;3.665;0;3.665;155;NA;NA;NA;NA;0;NA;155;NA;NA%;NA%;2.369,87%;NA%;0,50%
CCECM DAS UNICREDS DO ESTADO DO PARANA;3046391;b3C;;I;2;CASCAVEL;PR;06/2001;NA;NA;268;0;268;150;NA;NA;NA;NA;0;NA;150;NA;NA%;NA%;179,39%;NA%;6,20%
CENTRAL DAS COOPERATIVAS DE CREDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;06/2001;NA;NA;60;0;60;131;NA;NA;NA;NA;0;NA;131;NA;NA%;NA%;45,65%;NA%;12,84%
TREVISO CORRETORA DE CAMBIO LTDA;2992317;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;425;0;425;131;NA;NA;NA;NA;0;NA;131;NA;NA%;NA%;323,80%;NA%;14,64%
SEVAG - CORRETORA DE VALORES LTDA;10974921;n2;;I;2;RECIFE;PE;06/2001;NA;NA;385;0;385;130;NA;NA;NA;NA;0;NA;130;NA;NA%;NA%;295,89%;NA%;0,07%
CCECM DAS UNICREDS DO ESTADO DE MATO GROSSO DO SUL LTDA;2588604;b3C;;I;2;CAMPO GRANDE;MS;06/2001;NA;NA;217;0;217;126;NA;NA;NA;NA;0;NA;126;NA;NA%;NA%;172,41%;NA%;0,21%
ESCRITORIO LEVY - CORRETORA DE CAMBIO S.A.;61736120;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;234;0;234;120;NA;NA;NA;NA;0;NA;120;NA;NA%;NA%;195,67%;NA%;0,00%
PARMETAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;20155248;n2;;I;2;OSASCO;SP;06/2001;NA;NA;457;0;457;117;NA;NA;NA;NA;0;NA;117;NA;NA%;NA%;391,40%;NA%;0,59%
JOHN DEERE DISTRIBUIDORA DE TITULOS E VALORES MOB. LTDA;87963450;n2;;I;2;PORTO ALEGRE;RS;06/2001;NA;NA;1.787;0;1.787;94;NA;NA;NA;NA;4;NA;98;NA;NA%;NA%;1.821,67%;NA%;1,46%
CCECM DAS UNICREDS DA AMAZONIA OCIDENTAL LTDA;2470935;b3C;;I;2;MANAUS;AM;06/2001;NA;NA;184;0;184;92;NA;NA;NA;NA;0;NA;92;NA;NA%;NA%;199,64%;NA%;0,54%
KRAUS - SOCIEDADE CORRETORA DE CAMBIO LTDA;34266668;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;393;0;393;79;NA;NA;NA;NA;0;NA;79;NA;NA%;NA%;497,97%;NA%;5,97%
DUBEUX - CORRETORA DE CAMBIO, TITULOS E VALORES MOB LTDA;10987659;n2;;I;2;RECIFE;PE;06/2001;NA;NA;54;0;54;77;NA;NA;NA;NA;0;NA;77;NA;NA%;NA%;69,54%;NA%;0,00%
PONTO FRIO LEASING S/A - ARRENDAMENTO MERCANTIL;42582072;n1;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;9.453;0;9.453;65;NA;NA;NA;NA;0;NA;65;NA;NA%;NA%;14.592,65%;NA%;0,28%
WALE S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33829292;n2;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;6.626;0;6.626;42;NA;NA;NA;NA;0;NA;42;NA;NA%;NA%;15.880,52%;NA%;0,25%
RELIANCE - DIST TITULOS E VALORES MOBILIARIOS LTDA;4215594;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;624;0;624;38;NA;NA;NA;NA;0;NA;38;NA;NA%;NA%;1.663,45%;NA%;1,07%
POLARIS CORRETORA DE CAMBIO S.A.;4068419;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;351;0;351;35;NA;NA;NA;NA;0;NA;35;NA;NA%;NA%;1.010,73%;NA%;9,64%
PERNAMBUCANAS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33957838;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;2.649;0;2.649;4;NA;NA;NA;NA;5;NA;9;NA;NA%;NA%;27.881,35%;NA%;0,00%
BGN LEASING S.A.-ARRENDAMENTO MERCANTIL;1852137;n1;;I;2;RECIFE;PE;06/2001;NA;NA;5.641;0;5.641;6;NA;NA;NA;NA;0;NA;6;NA;NA%;NA%;87.193,52%;NA%;0,10%
DAYCOVAL DISTRIBUIDORA DE TITULOS VALORES MOBILIARIOS LTDA;72027832;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;470;0;470;3;NA;NA;NA;NA;0;NA;3;NA;NA%;NA%;13.880,21%;NA%;0,00%
A COUTINHO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;4072702;n2;;I;2;SAO PAULO;SP;06/2001;NA;NA;595;0;595;1;NA;NA;NA;NA;1;NA;2;NA;NA%;NA%;34.020,17%;NA%;0,08%
EUROBANCO LEASING S.A. ARRENDAMENTO MERCANTIL;86729894;n1;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;8.287;0;8.287;2;NA;NA;NA;NA;0;NA;2;NA;NA%;NA%;486.588,30%;NA%;0,00%
CCR DE BOM JARDIM LTDA;58338;b3S;;I;2;BOM JARDIM;RJ;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;97,75%
UNICRED CRATEUS CECM MEDICOS E PROF. SAUDE REG. CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;9,85%
COOPERATIVA DE CRÉDITO RURAL DE ARAGUARI LTDA;68987;b3S;;I;2;ARAGUARI;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;8,75%
CCR BRUMADENSE LTDA;71717;b3S;;I;2;BRUMADO;BA;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;42,73%
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CRICIUMA;75847;b3S;;I;2;CRICIUMA;SC;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;11,79%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;;I;2;URUCANIA;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;9,53%
CECMF DO GRUPO RIO ITA E COLIGADAS LTDA.;141155;b3S;;I;2;SAO GONCALO;RJ;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;12,82%
CCR DOS PRODUTORES DA ZONA DE SAO MANUEL;174915;b3S;;I;2;SAO MANUEL;SP;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;19,27%
CCR DO VALE DO PARAIBA LTDA.;177554;b3S;;I;2;RESENDE;RJ;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;47,35%
CCR SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;31,06%
CECM OPERADORES TURISMO REGIAO METROPOLITANA BH LTDA.;242375;b3S;;I;2;BELO HORIZONTE;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;26,99%
CCR DE VOLTA REDONDA LTDA;254908;b3S;;I;2;VOLTA REDONDA;RJ;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;55,95%
CCR DE VASSOURAS LTDA.;254909;b3S;;I;2;VASSOURAS;RJ;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;60,01%
CECMM E DEMAIS PROF NIV SUP SAUDE LITORAL PAULISTA - UNICRED;259231;b3S;;I;2;SANTOS;SP;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;11,53%
CECME EM SANEAMENTO DO ESTADO DE MATO GROSSO - CREDISAN;288098;b3S;;I;2;CUIABA;MT;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;39,35%
COOPERATIVA DE CRÉDITO RURAL CAZOLA;315406;b3S;;I;2;LUCELIA;SP;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;28,86%
CCR DE CAMPOS DE JULIO LTDA;391873;b3S;;I;2;CAMPOS DE JULIO;MT;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;13,44%
CCR CAMPOS ALTOS LTDA;429890;b3S;;I;2;CAMPOS ALTOS;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;23,65%
CECMS DA CEPLAC NA AMAZONIA ORIENTAL LTDA. - COOPEA;484473;b3S;;I;2;BELEM;PA;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;12,22%
CECMS DO SEMASA;512839;b3S;;I;2;SANTO ANDRE;SP;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,53%
CECMF GRUPO SUGGAR LTDA.;548980;b3S;;I;2;BELO HORIZONTE;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;6,38%
CECM COMERCIANTES CONFECCOES PASSOS LTDA.;599085;b3S;;I;2;PASSOS;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;115,03%
CC PRODUTORES RURAIS REGIAO SANTA RITA DE MINAS LTDA;603454;b3S;;I;2;SANTA RITA DE MINAS;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;15,79%
CCR ILICINEA LTDA;670076;b3S;;I;2;ILICINEA;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;13,12%
CCR SAO JOSE DO CERRITO;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;26,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA.;694877;b3S;;I;2;BRASILIA;DF;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;27,72%
CECM COMERCIANTES CONFECCAO PARACATU REGIAO NOROESTE DE M.G.;698609;b3S;;I;2;PARACATU;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;12,18%
CCR VALE DO CANOAS.;707903;b3S;;I;2;ABDON BATISTA;SC;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;40,29%
CECMF DA GUARDA MUNICIPAL DO RIO DE JANEIRO LTDA.;729801;b3S;;I;2;RIO DE JANEIRO;RJ;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;66,19%
CECMF DA MORLAN-CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;1,09%
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE OURO PRETO LTDA;747017;b3S;;I;2;OURO PRETO;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;18,67%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA;778858;b3S;;I;2;BRASILIA;DF;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;32,20%
COOPERATIVA DE CRÉDITO RURAL DE VAZANTE LTDA;803287;b3S;;I;2;VAZANTE;MG;06/2001;NA;NA;0;0;0;0;NA;NA;NA;NA;0;NA;0;NA;NA%;NA%;NI%;NA%;6,92%
