Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA S.A. CFI - PRUDENCIAL;52010;83632;n1;2;14;SAO PAULO;SP;03/2023;486.335;0;142.266;0;0;0;628.601;0;0;0;0;-125.471;-125.471;503.129;0;7.617;-15.606;-396.055;-29.587;0;49.790;-33.147;-416.988;86.141;-19;86.122;-37.760;-2.467;45.895;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;PAGSEGURO - PRUDENCIAL;;84813;n4;2;41;SAO PAULO;SP;03/2023;0;0;609.959;-973;0;0;608.987;0;-952;0;0;0;-952;608.035;2.272.265;0;-60.193;-709.997;-311.762;-4.950;1.041.145;-2.492.766;-266.258;341.777;24.431;366.207;-57.512;-47.657;261.038;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;03/2023;467.717;0;140.195;0;0;915;608.827;-203.576;-13.645;0;0;-207.220;-424.441;184.386;49.213;13.810;-52.751;-93.077;-282;0;6.399;-28.059;-104.747;79.640;67;79.706;-3;-6.517;73.186;0
BANCO IBM S.A.;34270520;BANCO IBM S.A. - PRUDENCIAL;;81689;b2;2;8;RIO DE JANEIRO;RJ;03/2023;2.043;579.261;5.163;0;0;0;586.467;-83.293;0;-470.867;0;531;-553.629;32.837;0;0;0;-17.459;-1.551;0;4.212;-7.596;-22.394;10.443;508;10.951;-3.110;0;7.841;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER - PRUDENCIAL;30379;80185;n1;2;19;SAO PAULO;SP;03/2023;851;485.408;88.455;0;0;0;574.714;-11.853;0;-382.393;0;-477;-394.723;179.991;204;0;0;-2.527;-5.545;185.665;685.782;-21.285;842.294;1.022.284;6.053;1.028.337;-330.674;0;697.664;0
BANCO BRADESCARD S.A.;4184779;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;03/2023;549.057;0;22.298;0;0;0;571.355;-212.563;0;0;-46;-588.347;-800.956;-229.601;123.569;211.482;-5.207;-215.795;-44.074;3.434;147.244;-158.401;62.252;-167.348;0;-167.348;77.187;0;-90.161;0
BANCO SOFISA S.A.;60889128;SOFISA - PRUDENCIAL;31873;80271;b1;2;8;SAO PAULO;SP;03/2023;367.746;0;133.639;-46.449;110.257;0;565.193;-282.696;-67.493;0;0;-31.992;-382.181;183.012;906;17.464;-56.840;-37.961;-12.579;-2.939;4.084;-33.998;-121.863;61.149;-264;60.885;-9.996;-14.864;36.025;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;;81311;b4;1;5;PORTO ALEGRE;RS;03/2023;477.756;0;86.680;-1.275;0;0;563.161;-403;-260.650;0;0;-2.270;-263.323;299.838;3.686;8.235;-52.936;-19.521;-14.156;0;9.747;-11.336;-76.281;223.557;1.655;225.212;-98.792;-8.491;117.929;0
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;ITAU - PRUDENCIAL;;80099;n4;2;41;SAO PAULO;SP;03/2023;0;0;562.540;0;0;0;562.540;0;0;0;0;0;0;562.540;1.134.473;0;-127.972;-420.955;-149.437;9.132;912.708;-302.454;1.055.497;1.618.037;1.315;1.619.352;-521.435;-96.198;1.001.720;0
BANCO PINE S.A.;62144175;PINE - PRUDENCIAL;50304;80374;b1;2;8;SAO PAULO;SP;03/2023;273.161;0;204.912;66.649;2.108;0;546.830;-414.461;-123;0;0;-31.131;-445.715;101.114;4.210;2.703;-26.465;-31.303;-3.653;-6.180;30.606;-24.702;-54.785;46.330;10.641;56.971;-25.600;-784;30.587;0
FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6881898;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;03/2023;535.932;0;1.655;0;0;0;537.587;-24.248;-1.061;0;0;-352.149;-377.458;160.129;224.487;150.622;-1.678;-105.752;-46.262;-1.070;47.522;-332.678;-64.810;95.319;-9;95.311;-38.623;-974;55.714;0
BANCO RCI BRASIL S.A.;62307848;SANTANDER - PRUDENCIAL;30379;80185;b2;2;8;SAO PAULO;SP;03/2023;359.904;48.692;62.703;38.792;0;9.512;519.603;-280.904;0;-47.661;0;-43.108;-371.673;147.931;3.400;16.240;-11.859;-26.902;-11.717;0;35.460;-82.750;-78.128;69.803;58;69.861;-29.313;-1.095;39.453;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;MIDWAY S.A. - SCFI - PRUDENCIAL;;83553;n1;2;14;SAO PAULO;SP;03/2023;453.888;0;64.842;0;0;0;518.730;-105.744;0;0;-20;-273.184;-378.948;139.782;97.085;39.620;-21.647;-164.431;-31.140;0;15.978;-95.798;-160.333;-20.551;2.706;-17.845;6.806;0;-11.039;0
OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;OMNI - PRUDENCIAL;50940;80460;n1;2;14;SAO PAULO;SP;03/2023;502.799;0;6.127;-5.405;0;0;503.521;-147.429;-5.105;0;0;-294.087;-446.621;56.900;20.778;55.569;-25.330;-108.376;-20.391;4.191;18.927;-162.282;-216.914;-160.014;-43;-160.058;67.720;0;-92.338;0
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY - PRUDENCIAL;51413;80628;b1;2;8;SAO PAULO;SP;03/2023;0;0;532.129;-34.275;1.233;0;499.087;-223.910;-7.056;0;0;124;-230.842;268.245;5.782;0;-132.537;-55.053;-10.514;-141;3.773;-7.155;-195.846;72.399;0;72.399;-32.498;0;39.901;0
CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;1027058;CIELO IP - PRUDENCIAL;;84710;n4;2;41;BARUERI;SP;03/2023;6.403;0;482.621;0;0;0;489.024;-307.570;-235.581;0;0;0;-543.151;-54.127;1.779.826;0;-165.902;-701.486;-128.297;224.801;6.740;-486.293;529.390;475.263;-8.811;466.452;-4.543;-21.067;440.843;0
BANCO VOLVO BRASIL S.A.;58017179;VOLVO - PRUDENCIAL;;80769;b2;2;8;CURITIBA;PR;03/2023;425.246;6.438;40.434;0;0;0;472.119;-64.555;-274.128;-4.634;0;-7.743;-351.059;121.059;124;2.046;-13.692;-16.276;-6.182;17.168;5.422;-4.316;-15.706;105.354;319;105.673;-21.148;-1.265;83.259;0
BANCO BESA S.A.;15124464;BTG PACTUAL - PRUDENCIAL;49944;80336;b2;2;8;RIO DE JANEIRO;RJ;03/2023;37;0;7.677;0;0;459.558;467.272;-776;-36.724;0;0;0;-37.499;429.772;0;0;-3.641;-2.004;-25.347;-4.848;23.368;-50.427;-62.899;366.873;373;367.246;3.842;0;371.088;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;;;;b3C;2;9;BELO HORIZONTE;MG;03/2023;10.506;0;452.830;0;0;0;463.336;-446.007;-6.712;0;0;121;-452.598;10.738;1.258;0;-7.583;-5.594;-63;18.593;13.403;-1.893;18.120;28.859;51;28.909;-325;-538;28.046;-26.615
HIPERCARD BANCO MÚLTIPLO S.A.;3012230;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;03/2023;390.609;0;68.461;0;0;0;459.070;-40.112;-740;0;0;-301.509;-342.361;116.709;229.351;11.839;-1.376;-92.163;-37.302;6.441;58.868;-162.991;12.668;129.376;-13;129.363;-55.692;0;73.671;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;03/2023;274.966;0;183.491;0;0;0;458.458;-196.627;-29.550;0;0;-49.051;-275.227;183.230;11.913;480;-46.273;-36.060;-617;0;14.227;-22.661;-78.991;104.240;846;105.086;-2.712;-3.508;98.865;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;REALIZE CFI - PRUDENCIAL;;84703;n1;2;14;PORTO ALEGRE;RS;03/2023;432.371;0;18.694;0;0;0;451.065;-46.022;0;0;0;-384.690;-430.712;20.353;55.954;81.187;-17.506;-99.819;-30.547;0;24.756;-56.444;-42.420;-22.066;-82;-22.149;9.906;0;-12.243;0
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;STONE IP - PRUDENCIAL;;84686;n4;2;41;SAO PAULO;SP;03/2023;0;0;431.326;-296;0;0;431.031;-749.481;-48.826;0;0;-4.695;-803.003;-371.972;579.724;0;-297.936;-307.108;-108.780;-3.634;828.474;-98.623;592.117;220.145;-21.904;198.240;-58.786;-37.653;101.801;0
BANCO ITAUCARD S.A.;17192451;ITAU - PRUDENCIAL;10069;80099;b2;2;8;SAO PAULO;SP;03/2023;5;0;426.454;3.797;0;0;430.257;-1.465;0;0;0;0;-1.465;428.792;19.898;0;0;-213.961;-21.470;0;3.082;-167.999;-380.450;48.342;62;48.404;-22.093;0;26.311;0
BANCO BV S.A.;1858774;VOTORANTIM - PRUDENCIAL;51011;80484;b1;2;8;SAO PAULO;SP;03/2023;395.656;5.497;20.878;0;0;0;422.030;-81.220;0;-4.030;0;-390.480;-475.730;-53.701;59.801;22.038;-62.273;-86.200;-21.018;-781;9.325;-94.942;-174.049;-227.750;-4;-227.753;108.723;-13.848;-132.878;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;;;;b3C;2;9;FLORIANOPOLIS;SC;03/2023;5.575;0;413.942;0;0;0;419.517;-414.012;-194;0;0;-48;-414.253;5.264;156;0;-9.573;-6.766;-63;13.408;19.570;-806;15.925;21.189;-76;21.113;-18;-1.214;19.881;0
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO - PRUDENCIAL;30881;80233;b1;2;8;CURITIBA;PR;03/2023;317.818;0;73.836;26.332;0;0;417.985;-265.537;0;0;0;-48.184;-313.722;104.263;69;3.401;-20.937;-78.202;-3.301;12.585;1.043;-2.106;-87.447;16.816;62;16.878;10.326;-159;27.046;0
BANCO GM S.A.;59274605;GM - PRUDENCIAL;;80848;b2;2;8;SAO PAULO;SP;03/2023;386.419;11.840;17.664;0;0;0;415.923;-224.934;0;-9.783;0;-45.395;-280.112;135.812;11.943;15.031;-48.950;-79.035;-9.307;28.035;30.976;-21.988;-73.296;62.516;396;62.911;-12.227;-7.618;43.066;0
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;ALFA - PRUDENCIAL;51293;80570;n1;2;14;SAO PAULO;SP;03/2023;272.923;0;150.061;-10.245;0;0;412.739;-322.637;-77;0;0;-11.743;-334.456;78.283;2.650;6.301;-36.314;-22.482;-5.045;-506;2.017;-17.406;-70.785;7.498;-30;7.469;-1.786;-3.506;2.177;0
BANCO JOHN DEERE S.A.;91884981;JOHN DEERE - PRUDENCIAL;;80343;b1;2;8;INDAIATUBA;SP;03/2023;386.680;0;19.373;0;0;0;406.053;-154.815;-142.984;0;0;-43.260;-341.058;64.995;832;218;-12.376;-12.108;-7.954;0;52.819;-445;20.986;85.981;327;86.307;-39.051;-2.282;44.975;0
CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;7450604;CCB - PRUDENCIAL;32119;80295;b1;2;8;SAO PAULO;SP;03/2023;228.163;0;196.678;-22.747;0;3;402.097;-316.610;-3.727;0;-32.195;-16.318;-368.850;33.248;8.946;231;-42.695;-18.683;-7.668;-15.548;144.666;-90.337;-21.088;12.160;1.550;13.710;-33.534;0;-19.825;0
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE - PRUDENCIAL;30771;80219;b2;2;13;SAO PAULO;SP;03/2023;175.645;0;624.342;-414.498;0;0;385.490;-220.562;-96.143;0;-25.980;1.497;-341.188;44.302;18.399;0;-39.661;-33.761;-19.152;2.084;233.055;-33.506;127.458;171.759;-8;171.752;-73.216;-6.303;92.233;0
BANCO BOCOM BBM S.A.;15114366;BOCOM - PRUDENCIAL;52003;84624;b1;2;8;SALVADOR;BA;03/2023;279.520;0;229.709;-150.973;24.927;0;383.183;-639.939;-139.492;0;0;-5.765;-785.196;-402.013;10.616;8.275;-46.008;-25.381;-5.676;14.224;526.712;-2.157;480.606;78.593;669;79.262;-35.299;-7.909;36.054;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;03/2023;34.625;0;343.978;0;0;0;378.603;-367.754;0;0;0;502;-367.253;11.350;334;0;-4.395;-4.052;-43;7.940;4.139;-373;3.549;14.900;0;14.900;-115;-182;14.603;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;SCOTIABANK BRASIL - PRUDENCIAL;52230;81452;b1;2;8;SAO PAULO;SP;03/2023;4.953;0;305.252;63.244;0;0;373.449;-189.334;-61.179;0;-33.751;3.779;-280.485;92.964;16.865;0;-23.617;-9.459;-1.221;418;39.528;-9.208;13.306;106.271;-182;106.088;-47.712;0;58.376;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;FACTA S.A. CFI - PRUDENCIAL;;83704;n1;2;14;PORTO ALEGRE;RS;03/2023;351.905;0;14.636;0;0;0;366.541;-172.960;0;0;0;-36.866;-209.827;156.715;0;40.069;-1.326;-109.210;-8.216;0;2.216;-38.081;-114.548;42.167;-147;42.020;-19.386;0;22.634;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;03/2023;36;0;358.186;0;0;0;358.222;-347.214;0;0;0;5;-347.208;11.013;0;0;-3.866;-575;-16;6.861;246;-370;2.280;13.293;0;13.293;0;-1;13.292;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;03/2023;220.672;0;137.204;0;0;0;357.876;-192.320;-58.966;0;0;-20.437;-271.724;86.152;11.415;3.085;-21.979;-22.962;-460;0;9.863;-14.703;-35.741;50.412;1.188;51.600;-2.988;0;48.611;0
DAYCOVAL LEASING - BANCO MÚLTIPLO S.A.;43818780;BCO DAYCOVAL S.A - PRUDENCIAL;51987;81744;b2;2;8;SAO PAULO;SP;03/2023;8.724;347.504;0;0;0;0;356.228;-66.535;0;-239.158;0;-3.189;-308.882;47.346;762;0;-3.123;-860;-6.253;0;4.448;-479;-5.505;41.841;6.345;48.186;-21.543;-251;26.391;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;;81421;b2;2;8;PORTO ALEGRE;RS;03/2023;277.656;118.817;9.076;-53.254;0;0;352.295;-80.891;-114.458;-89.580;0;6.305;-278.624;73.671;0;538;-22.442;-41.705;-8.852;1.584;76.421;-25.750;-20.206;53.464;-338;53.126;-24.118;0;29.008;0
BANCO J. SAFRA S.A.;3017677;SAFRA - PRUDENCIAL;10083;80109;b1;2;8;SAO PAULO;SP;03/2023;82.164;228;266.006;0;0;0;348.397;-295.721;-325;-221;1;928;-295.341;53.057;6.398;49;-30.322;-53.989;-2.771;4.687;44.892;-53.795;-84.851;-31.794;0;-31.794;18.355;0;-13.439;0
SCANIA BANCO S.A.;11417016;SCANIA - PRUDENCIAL;;80776;b2;2;8;SAO BERNARDO DO CAMPO;SP;03/2023;331.555;11.654;3.155;0;0;0;346.364;-159.340;-81.738;-10.570;0;-14.930;-266.578;79.787;401;2.335;-8.428;-6.901;-4.963;1.019;0;-679;-17.216;62.570;40;62.611;-27.907;0;34.703;0
BANCO BRADESCO BBI S.A.;6271464;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;03/2023;26;0;64.976;274.461;0;0;339.463;-334.219;0;0;0;299;-333.920;5.543;203.939;0;-66.655;-30.926;-8.411;131.582;27.691;-31.341;225.879;231.423;74;231.497;-39.707;0;191.790;0
BANCO FIBRA S.A.;58616418;BCO FIBRA S.A. - PRUDENCIAL;;81483;b1;2;8;SAO PAULO;SP;03/2023;144.160;0;162.218;24.397;4.778;0;335.554;-360.646;-11.230;0;0;-6.723;-378.599;-43.045;6.483;5.371;-38.067;-21.645;-1.528;5.257;96.241;-22.243;29.868;-13.177;1.971;-11.206;7.321;-8.188;-12.073;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;;;;b3S;2;9;MARINGA;PR;03/2023;199.971;0;126.048;0;0;4;326.023;-120.088;-70.004;0;0;-35.527;-225.619;100.404;41.825;9.223;-45.230;-49.223;-183;0;11.225;-30.367;-62.731;37.673;256;37.930;-61;-6.778;31.091;0
PICPAY BANK - BANCO MÚLTIPLO S.A;9516419;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;03/2023;43.047;0;276.321;0;0;0;319.368;-283.299;0;0;0;0;-283.299;36.069;0;0;-15.118;-8.789;-1.677;0;2;-1.537;-27.119;8.950;0;8.950;-3.385;-1.446;4.119;0
GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;4332281;GOLDMAN SACHS - PRUDENCIAL;51585;80714;b2;2;8;SAO PAULO;SP;03/2023;12.884;0;548.620;-267.971;23.245;0;316.778;-171.144;-82.256;0;0;-375;-253.776;63.002;122.077;0;-109.486;-47.702;-23.223;19.027;11.891;-13.237;-40.653;22.349;735;23.084;-64.909;-11;-41.836;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;;;;b3S;2;9;CHAPECO;SC;03/2023;215.885;0;97.591;0;0;20;313.496;-151.699;-11.580;0;0;-57.800;-221.079;92.417;14.517;12.530;-34.628;-35.996;-590;0;15.073;-14.370;-43.464;48.954;2.824;51.778;-1.293;-4.704;45.780;-7.108
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;APE POUPEX - PRUDENCIAL;;81184;n1;2;25;BRASILIA;DF;03/2023;148.374;0;129.752;0;0;26.788;304.913;-208.197;0;0;0;-2.083;-210.280;94.633;0;2.012;-38.297;-6.377;-4.934;0;911;-2.761;-49.445;45.188;678;45.866;0;0;45.866;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;03/2023;220.795;0;82.185;0;0;13;302.993;-105.975;-57.081;0;0;-43.066;-206.123;96.870;30.216;9.778;-42.339;-42.965;-70;0;14.984;-27.981;-58.378;38.492;1.924;40.417;-355;-5.802;34.259;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;;82987;n1;2;19;BARUERI;SP;03/2023;299;299.804;0;0;0;0;300.103;0;-16.985;-238.922;0;-16.770;-272.678;27.425;0;0;0;-8.741;-6.677;0;999;-468;-14.888;12.538;1.136;13.674;-7.158;0;6.516;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;BCO DO EST. DE SE S.A. - PRUDENCIAL;;81634;b1;1;8;ARACAJU;SE;03/2023;184.952;0;104.291;0;0;9.269;298.512;-147.080;-3.626;0;0;-33.086;-183.792;114.720;11.490;16.736;-48.757;-53.439;-9.426;-11.577;24.631;-12.237;-82.579;32.142;-1.239;30.903;-14.932;-2.282;13.689;0
PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.;22896431;ORIGINAL - PRUDENCIAL;;80903;n4;2;41;SAO PAULO;SP;03/2023;0;0;296.343;0;0;0;296.343;0;-32.270;0;0;0;-32.270;264.073;237.969;0;-156.938;-209.501;-42.403;-13.162;6.537;-54.840;-232.338;31.735;-37;31.698;0;-34.387;-2.689;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;;;;b3S;2;9;GOIANIA;GO;03/2023;214.172;0;79.672;0;0;0;293.844;-123.166;-11.808;0;0;-77.423;-212.396;81.448;16.819;10.409;-48.390;-44.461;-721;0;17.526;-12.367;-61.186;20.262;1.500;21.762;-3.223;0;18.540;0
BANCO FIDIS S/A;62237425;BANCO STELLANTIS - PRUDENCIAL;;81751;b2;2;8;BETIM;MG;03/2023;256.923;0;26.920;350;0;0;284.193;-175.704;0;0;0;-7.729;-183.433;100.761;14.504;48;-8.435;-12.486;-6.401;0;4.908;-2.669;-10.531;90.230;-16;90.213;-40.373;-939;48.902;0
BB-BANCO DE INVESTIMENTO S/A;24933830;BB - PRUDENCIAL;49906;80329;b2;1;13;BRASILIA;DF;03/2023;0;0;312.447;-28.904;0;0;283.543;-214.188;0;0;0;-6.662;-220.850;62.693;42.222;6.149;-5.937;-9.671;-10.287;37.635;24.091;-39.999;44.202;106.896;13.829;120.725;-36.931;0;83.794;0
BANCO HSBC S.A.;53518684;BANCO HSBC - PRUDENCIAL;;84741;b1;2;8;SAO PAULO;SP;03/2023;42.729;0;120.737;38.120;68.601;0;270.186;-134.157;-66.758;0;0;-1.301;-202.216;67.970;16.570;189;-73.534;-26.181;-3.042;0;211.075;-234.167;-109.089;-41.119;0;-41.119;19.522;-1.937;-23.534;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;PEFISA S.A. - PRUDENCIAL;;80305;n1;2;14;SAO PAULO;SP;03/2023;237.284;0;29.838;0;0;0;267.122;-78.949;0;0;-33;-171.490;-250.472;16.649;26.382;57.202;-9.303;-87.726;-14.784;1.274;43.865;-46.360;-29.451;-12.801;183;-12.618;5.367;-1.064;-8.315;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;03/2023;164.427;0;102.262;0;0;0;266.689;-82.981;-59.937;0;0;-33.219;-176.137;90.553;23.020;5.375;-24.545;-31.500;-89;0;7.931;-19.391;-39.199;51.354;-22;51.332;-84;-6.758;44.491;0
BANCO TOYOTA DO BRASIL S.A.;3215790;BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;;81562;b2;2;8;SAO PAULO;SP;03/2023;405.530;3.012;34.934;-179.138;0;0;264.338;-163.853;0;-2.545;0;-23.138;-189.536;74.802;938;12.355;-21.174;-79.324;-19.222;1.507;45.432;-18.003;-77.490;-2.688;-1.856;-4.544;6.867;-4.324;-2.001;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;BR PARTNERS - PRUDENCIAL;;80934;b2;2;13;SAO PAULO;SP;03/2023;4.237;0;333.843;-75.418;520;0;263.183;-224.462;0;0;0;-1.320;-225.782;37.402;6.267;3;-16.435;-11.655;-2.735;0;5.030;-48;-19.574;17.828;273;18.100;-6.633;-1.331;10.137;0
BANCO DIGIO S.A.;27098060;BRADESCO - PRUDENCIAL;10045;80075;b2;2;8;OSASCO;SP;03/2023;223.792;0;39.191;0;0;0;262.983;-73.347;0;0;-56;-168.323;-241.726;21.257;42.539;3.013;-28.942;-135.238;-12.246;0;7.081;-54.668;-178.463;-157.206;11;-157.195;72.535;-4.606;-89.266;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;03/2023;190.956;0;70.873;0;0;10;261.838;-90.395;-58.048;0;0;-18.999;-167.443;94.395;34.161;11.779;-48.764;-43.282;-156;0;10.653;-26.885;-62.496;31.899;18;31.918;-181;-6.475;25.262;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;;;;b3S;2;9;TANGARA DA SERRA;MT;03/2023;189.618;0;67.461;0;0;0;257.079;-63.460;-44.340;0;0;-66.160;-173.960;83.119;30.029;8.963;-30.273;-34.664;-84;0;8.376;-22.578;-40.231;42.888;394;43.282;-186;-6.456;36.640;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;;;;b3S;2;9;NOVA PETROPOLIS;RS;03/2023;180.226;0;73.704;0;0;13;253.943;-115.447;-22.653;0;0;-28.803;-166.904;87.039;24.950;9.854;-27.774;-37.946;-80;0;6.789;-20.316;-44.524;42.515;-472;42.043;-97;-4.726;37.220;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;WARREN CCVM LTDA - PRUDENCIAL;52333;82664;n2;2;16;PORTO ALEGRE;RS;03/2023;0;0;249.114;914;0;0;250.028;-237.840;0;0;0;0;-237.840;12.189;7.086;0;-4.436;-7.019;-1.227;0;0;-101;-5.697;6.492;95;6.587;-819;-4.714;1.054;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;;;;b3S;2;9;PONTA GROSSA;PR;03/2023;146.085;0;102.890;0;0;1;248.976;-116.161;-32.747;0;0;-26.394;-175.302;73.674;28.172;5.736;-27.356;-28.994;-130;0;6.649;-16.809;-32.731;40.943;25;40.968;0;-5.003;35.965;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;;;;b3S;2;9;VILHENA;RO;03/2023;206.224;0;32.494;0;0;0;238.717;-61.915;-41.938;0;0;-36.676;-140.528;98.189;15.937;1.802;-21.530;-18.553;-771;0;9.459;-14.483;-28.139;70.051;-836;69.214;0;0;69.214;-11.939
