Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Resultado de Intermediação Financeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Resultado com Transações de Pagamento;;;;Outras Receitas / Despesas;;;;;;;;;;;Resultado antes da Tributação e Participações (x) = (k) + (l) + (w);Imposto de Renda e Contribuição Social (y);Participações no Lucro (z);Lucro Líquido (aa) = (x) + (y) + (z);
;;;;;;;;;;;;Rendas de Aplicações Interfinanceiras de Liquidez;;;;Rendas de Títulos e Valores Mobiliários;;;;;Rendas de Operações de Crédito;;;;;Rendas de Arrendamento Financeiro (d);Rendas de Outras Operações com Características de Concessão de Crédito (e);Resultado com Perda Esperada;;;;;;;Despesas de Captações;;;;;Despesas de Instrumentos de Dívida Elegíveis a Capital (h);Resultado com Derivativos (i);Outros Resultados de Intermediação Financeira (j);Resultado de Intermediação Financeira (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);Resultado com Serviços por Transações de Pagamento (l1);Resultados de Perda Esperada com Transações de Pagamento (l2);Outros Resultados com Transações de Pagamento (l3);Resultado com Transações de Pagamento (l);Rendas de Tarifas Bancárias (m);Outras Rendas de Prestação de Serviços (n);Despesas de Pessoal (o);Despesas Administrativas (p);Resultado com Perdas Esperadas de Outras Operações (q);Despesas de Juros Sobre Capital Próprio de Cooperativas (r);Despesas Tributárias (s);Resultado de Participações (t);Outras Receitas (u);Outras Despesas (v);Outras Receitas / Despesas (w)= (m) + (n) + (o) +  (p) + (q) + (r) + (s) + (t) + (u) + (v);;;;;
;;;;;;;;;;;;Receita de Juros com Aplicações Interfinanceiras de Liquidez (a1);Ajuste de Variação Cambial de Aplicações Interfinanceiras de Liquidez (a2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez (a3);Rendas de Aplicações Interfinanceiras de Liquidez (a);Receita de Juros com TVM (b1);Ajuste de Variação Cambial de TVM (b2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de TVM (b3);Outros Resultados de TVM (b4);Rendas de Títulos e Valores Mobiliários (b);Receita de Juros com Operações de Crédito (c1);Ajuste de Variação Cambial de Operações de Crédito (c2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Operações de Crédito (c3);Outros Resultados de Operações de Crédito (c4);Rendas de Operações de Crédito (c);;;Resultado com Perda Esperada de Aplicações Interfinanceiras de Liquidez (f1);Resultado com Perda Esperada de TVM (f2);Resultado com Perda Esperada de Operações de Crédito (f3);Resultado com Perda Esperada de Arrendamento (f4);Resultado com Perda Esperada de Outras Operações com Características de Concessão de Crédito(f5);Resultado com Perda Esperada de Outros Ativos Geradores de Renda (f6);Resultado com Perda Esperada (f);Despesa de Juros com Captações (g1);Ajuste de Variação Cambial de Captações (g2);Ajuste de Hedge de Valor Justo de Captações (g3);Outros Resultados de Captações (g4);Despesas de Captações (g);;;;;;;;;;;;;;;;;;;;;;;;
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;;82994;n1;3;19;BARUERI;SP;03/2025;1.339.442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.072;0;0;0;0;2.539;0;0;2.539;-32.665;0;0;0;-32.665;0;-928;0;-8.982;0;0;0;0;0;0;-7.239;-2.832;0;0;-3.858;-32;72.295;-42.976;15.359;6.376;-1.704;0;4.673
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;;;;b3S;2;9;SAO JOSE DO CERRITO;SC;03/2025;1.321.534;5.653;0;0;5.653;10;0;0;0;10;33.777;0;0;748;34.524;0;2.060;0;0;-4.840;0;-629;0;-5.469;-21.152;0;0;-235;-21.388;0;0;0;15.390;580;0;243;823;1.103;485;-5.706;-4.599;46;0;-47;0;6.123;-1.336;-3.931;12.283;-15;-636;11.631
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;;;;b3S;2;9;PATO BRANCO;PR;03/2025;1.320.147;6.901;0;0;6.901;0;0;0;0;0;32.163;0;0;1.967;34.129;0;2.593;0;0;-1.822;0;-498;0;-2.320;-26.719;0;0;-386;-27.105;0;0;0;14.198;218;0;840;1.058;3.380;1.626;-9.413;-9.182;149;-3.151;-112;0;11.165;-1.388;-6.926;8.330;-60;-456;7.815
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;;;;b3S;2;9;MURIAE;MG;03/2025;1.316.095;1.057;0;0;1.057;0;0;0;0;0;19.416;0;0;1.308;20.724;0;438;0;0;-1.466;0;-727;0;-2.193;-22.400;0;0;-348;-22.747;0;0;0;-2.721;287;0;798;1.085;3.032;4.165;-10.047;-8.377;485;-1.411;-376;1;22.479;-2.024;7.926;6.290;-202;-867;5.221
SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1638542;SAFRA - PRUDENCIAL;10083;80109;n2;2;16;SAO PAULO;SP;03/2025;1.312.723;0;0;0;0;2.786;0;9;12.221;15.016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.471;0;13.545;0;0;0;0;0;89.523;-26.159;-9.117;0;0;-11.821;0;40.306;-47.764;34.968;48.513;-18.665;0;29.848
BNY MELLON BANCO S.A.;42272526;BNY MELLON - PRUDENCIAL;51808;80910;b1;3;2;RIO DE JANEIRO;RJ;03/2025;1.297.962;6.688;0;0;6.688;10.161;0;0;3;10.164;0;0;0;0;0;0;0;1;0;0;0;0;1;-2;0;0;0;-39;-39;0;0;-235;16.577;0;0;0;0;3.112;34.531;-18.240;-4.455;0;0;-4.317;0;1.961;-20.035;-7.443;9.134;-5.163;0;3.971
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;;;;b3S;2;9;SAO TIAGO;MG;03/2025;1.288.782;1.152;0;0;1.152;0;0;0;0;0;22.137;0;0;745;22.882;0;4.068;0;0;-3.612;0;-1.267;27;-4.852;-22.865;0;0;-378;-23.242;0;0;0;8;474;0;370;843;2.433;2.716;-9.087;-6.059;111;-1.395;-201;0;20.730;-1.939;7.309;8.160;-127;-826;7.207
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;;;;b3S;2;9;LAJINHA;MG;03/2025;1.280.084;0;0;0;0;0;0;0;0;0;23.275;0;0;292;23.568;0;3.771;0;0;-4.092;0;-1.225;147;-5.171;-19.905;0;0;-297;-20.202;0;0;0;1.966;168;0;937;1.105;1.238;2.931;-7.926;-6.145;-122;-2.499;-289;4;17.464;-2.653;2.003;5.073;-139;-328;4.607
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;;;;b3S;2;9;FRANCA;SP;03/2025;1.275.867;778;0;0;778;2.565;0;0;0;2.565;17.348;0;0;1.058;18.405;0;12.879;0;8;220;0;-996;0;-768;-23.489;0;0;-307;-23.796;0;0;0;10.064;305;0;271;576;515;917;-5.944;-3.979;-51;-957;-129;2;12.499;-394;2.479;13.119;-44;0;13.075
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;;;;b3S;2;9;MONTES CLAROS;MG;03/2025;1.261.888;2.000;0;0;2.000;0;0;0;0;0;27.093;0;0;781;27.874;0;1.694;0;0;-3.029;0;-562;0;-3.591;-22.869;0;0;-354;-23.223;0;0;0;4.755;265;0;1.385;1.650;3.498;3.878;-10.328;-8.309;-162;-1.135;-325;0;17.317;-2.389;2.046;8.451;-157;-409;7.886
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;;;;b3S;2;9;SAO SEBASTIAO DO PARAISO;MG;03/2025;1.250.505;0;0;0;0;0;0;0;0;0;19.843;0;0;473;20.316;0;4.055;0;0;-1.825;0;-676;0;-2.500;-24.408;0;0;-329;-24.737;0;0;0;-2.867;314;0;378;692;1.367;1.561;-4.872;-4.012;80;-581;-69;0;18.509;-1.329;10.653;8.478;-51;-753;7.673
ENTREPAY INSTITUICAO DE PAGAMENTO S.A;17887874;ENTREPAY IP - PRUDENCIAL;;87810;n4;2;41;SAO PAULO;SP;03/2025;1.218.696;0;0;0;0;0;0;5.045;0;5.045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.655;0;0;0;-1.655;0;0;-153;3.237;2.302;-368;20.649;22.584;0;0;-10.720;-39.122;0;0;-4.958;0;2.316;-50.692;-103.176;-77.356;0;0;-77.356
BANCO KOMATSU DO BRASIL S.A.;23903068;BANCO KOMATSU DO BRASIL - PRUDENCIAL;;84576;b2;3;8;SAO PAULO;SP;03/2025;1.208.529;985;0;0;985;0;0;0;0;0;42.201;0;0;853;43.054;247;0;0;0;-2.649;-119;0;0;-2.768;-19.360;39.325;0;0;19.965;0;-43.560;-30;17.893;0;0;0;0;0;81;-2.513;-1.353;22;0;-956;0;122;-407;-5.004;12.889;-5.977;-154;6.759
BMG LEASING S.A. ARRENDAMENTO MERCANTIL;34265561;BMG - PRUDENCIAL;30290;80178;n1;2;19;SAO PAULO;SP;03/2025;1.200.546;12.682;0;0;12.682;21.164;-16.501;0;0;4.663;0;0;0;2;2;0;0;0;477;0;0;0;0;477;0;0;0;0;0;0;14.592;122;32.538;0;0;0;0;0;0;0;-596;0;0;-2.337;0;825;-1.184;-3.291;29.247;-4.812;0;24.435
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE;70119680;;;;b3C;2;9;JOAO PESSOA;PB;03/2025;1.200.216;64;0;0;64;1.324;0;0;17.203;18.527;234;0;0;0;234;0;0;1;1;30;0;0;0;28;0;0;0;-24.256;-24.256;0;0;9.686;4.284;0;0;0;0;0;1;-3.992;-1.692;0;0;-8;-434;5.041;-3.722;-4.806;-522;0;0;-522
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;;;;b3S;2;9;UBERLANDIA;MG;03/2025;1.200.035;466;0;0;466;0;0;0;0;0;27.941;0;0;861;28.802;0;8;0;0;-6.994;0;-2;0;-6.996;-23.936;0;0;-759;-24.695;0;0;0;-2.415;-623;0;0;-623;1.883;2.424;-7.528;-11.692;-26;-532;-213;537;16.379;-387;843;-2.195;-174;0;-2.369
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;;;;b3C;2;9;JOAO PESSOA;PB;03/2025;1.194.907;24.456;0;0;24.456;681;0;0;9.500;10.181;1.296;0;0;0;1.296;0;0;0;0;-42;0;0;0;-42;-2.890;0;0;-31.507;-34.397;0;0;0;1.495;5;0;0;5;0;300;-2.539;-811;0;-1.586;-23;339;3.778;-24;-565;934;-13;0;921
COOPERATIVA DE CREDITO COOPLIVRE;49389307;;;;b3S;2;9;CAPIVARI;SP;03/2025;1.189.854;3.106;0;0;3.106;2.747;0;0;0;2.747;31.171;0;0;620;31.792;0;980;0;19;-6.619;0;-1.302;0;-7.902;-23.117;0;0;-329;-23.446;0;0;0;7.277;362;0;603;965;1.430;2.899;-10.137;-8.177;178;0;-251;0;7.632;-484;-6.910;1.332;-23;0;1.308
BANCO SEMEAR S.A.;795423;BANCO SEMEAR - PRUDENCIAL;;81380;b1;2;8;BELO HORIZONTE;MG;03/2025;1.182.889;1.055;0;0;1.055;3.274;0;0;-2;3.272;52.844;0;0;1.870;54.714;0;0;0;0;-6.869;0;0;0;-6.869;-33.732;0;0;-740;-34.472;0;907;7.806;26.412;0;0;0;0;569;195;-3.630;-22.873;0;0;-1.809;0;2.405;-708;-25.851;562;-259;0;303
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;;;;b3S;2;9;SANANDUVA;RS;03/2025;1.182.633;0;0;0;0;0;0;0;0;0;26.970;0;0;257;27.227;0;2;0;0;-557;0;0;0;-557;-19.525;0;0;-218;-19.743;0;0;0;6.928;0;0;0;0;274;4.808;-5.633;-3.903;-92;0;-54;0;10.656;-5.134;922;7.850;-42;0;7.808
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;;;;b3S;2;9;ITAPIRANGA;SC;03/2025;1.174.558;2.973;0;0;2.973;24;0;0;0;24;20.083;0;0;107;20.190;0;1.600;0;0;-2.744;0;46;0;-2.698;-20.318;0;0;-254;-20.572;0;0;0;1.517;371;0;96;467;115;1.412;-5.518;-4.533;33;-1.055;-99;0;12.421;-460;2.317;4.300;-66;-412;3.821
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;;;;b3S;2;9;CHAPECO;SC;03/2025;1.174.526;0;0;0;0;0;0;0;0;0;36.067;0;0;363;36.431;0;0;0;0;3.914;0;0;0;3.914;-22.584;0;0;-173;-22.757;0;0;0;17.588;0;0;0;0;1.158;5.164;-7.196;-5.542;-193;0;-106;0;5.988;-4.008;-4.736;12.852;-95;-2.084;10.672
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;;;;b3S;2;9;JI-PARANA;RO;03/2025;1.164.490;0;0;0;0;0;0;0;4;4;40.591;0;0;-226;40.364;0;0;0;0;-533;0;0;0;-534;-21.857;0;0;-121;-21.978;0;0;0;17.856;0;0;0;0;946;7.544;-6.233;-4.931;3;0;-81;0;5.934;-4.748;-1.564;16.292;-49;-2.020;14.223
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;;;;b3S;2;9;ARIQUEMES;RO;03/2025;1.160.873;0;0;0;0;0;0;0;0;0;38.854;0;0;1.574;40.427;0;12;0;0;-13.948;0;0;1;-13.949;-16.690;0;0;-250;-16.940;0;0;0;9.550;0;0;0;0;51;2.812;-8.105;-10.428;-600;-10.485;-14;1.352;8.555;-321;-17.183;-7.633;0;0;-7.633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;;;;b3S;2;9;FOZ DO IGUACU;PR;03/2025;1.157.245;5.438;0;0;5.438;0;0;0;0;0;30.203;0;0;396;30.600;0;1.572;0;0;-1.943;0;-790;-989;-3.722;-23.370;0;0;-315;-23.684;0;0;0;10.204;-42;0;906;864;2.473;1.727;-7.261;-7.259;-1.621;-1.543;-101;2;9.315;-638;-4.907;6.161;-48;-230;5.882
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;;;;b3S;2;9;SAO GOTARDO;MG;03/2025;1.148.962;0;0;0;0;0;0;0;0;0;16.423;0;0;195;16.618;0;2.450;0;0;-78;0;-83;0;-161;-20.211;0;0;-247;-20.458;0;0;0;-1.551;172;0;58;229;230;932;-2.785;-1.561;-29;-3.666;-52;0;16.160;-623;8.606;7.285;-39;-571;6.675
UBS BB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;2819125;UBS (BRASIL) - PRUDENCIAL;30771;80219;n2;3;15;SAO PAULO;SP;03/2025;1.146.083;8.300;0;0;8.300;10.746;0;0;2.081;12.826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-29;1.755;22.853;0;0;0;0;28;109.948;-49.533;-68.267;-289;0;-12.034;0;2.243;-21.236;-39.139;-16.286;8.444;0;-7.842
PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;2682287;BTG PACTUAL - PRUDENCIAL;49944;80336;n1;2;14;RIO DE JANEIRO;RJ;03/2025;1.145.188;15.998;0;0;15.998;3.808;0;0;0;3.808;19.718;0;0;33.419;53.138;0;0;0;0;-1.798;0;0;0;-1.798;0;0;0;0;0;0;0;0;71.146;0;0;0;0;121;899;-5.646;-3.251;0;0;-3.495;0;6.809;-2.497;-7.060;64.086;-25.216;-784;38.086
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;CARUANA SCFI - PRUDENCIAL;;83591;n1;2;14;SAO PAULO;SP;03/2025;1.141.668;1.931;0;0;1.931;739;0;5;43;787;50.890;0;0;66;50.955;0;0;0;0;-7.290;0;1;0;-7.288;-34.254;0;0;-341;-34.596;0;-15;-35;11.740;121;4;6;131;11;1.802;-3.782;-11.267;0;0;-1.156;0;468;-1.522;-15.447;-3.576;1.238;0;-2.337
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;;;;b3S;2;9;GOVERNADOR VALADARES;MG;03/2025;1.138.778;1.523;0;0;1.523;0;0;0;0;0;16.737;0;0;400;17.136;0;1.809;0;0;-1.355;0;-572;0;-1.927;-19.875;0;0;-319;-20.194;0;0;0;-1.652;550;0;526;1.076;1.664;3.556;-7.467;-6.317;-40;-1.682;-309;0;19.918;-781;8.542;7.966;-161;-253;7.552
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;;;;b3S;2;9;NOVA TRENTO;SC;03/2025;1.136.977;34;0;0;34;2.529;0;0;0;2.529;30.366;0;0;489;30.855;0;16;0;0;-2.331;0;-670;11;-2.990;-18.356;0;0;-332;-18.688;0;0;0;11.757;682;0;542;1.223;2.019;862;-6.978;-6.060;-13;-653;-118;0;14.906;-1.058;2.907;15.887;-16;-1.197;14.675
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;;;;b3S;2;9;ITAUNA;MG;03/2025;1.136.667;401;0;0;401;0;0;0;0;0;22.800;0;0;246;23.046;0;695;0;0;1.470;0;-73;0;1.397;-18.827;0;0;-287;-19.113;0;0;0;6.426;22;0;563;585;2.101;2.905;-5.783;-5.086;-21;0;-229;0;17.066;-959;9.993;17.004;-141;-207;16.656
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;;;;b3S;2;9;ITAJAI;SC;03/2025;1.131.363;0;0;0;0;0;0;0;0;0;52.152;0;0;1.103;53.255;0;904;0;0;-13.149;0;-2.439;3;-15.585;-22.398;0;0;-277;-22.674;0;0;0;15.900;153;0;0;153;3.183;7.020;-8.678;-12.581;969;0;-132;0;7.928;-4.214;-6.505;9.548;0;-1.010;8.539
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;;;;b3S;2;9;SETE LAGOAS;MG;03/2025;1.116.854;0;0;0;0;0;0;0;0;0;21.843;0;0;352;22.195;0;69;0;0;-2.143;0;-536;46;-2.633;-22.202;0;0;-358;-22.560;0;0;0;-2.929;490;0;272;762;2.084;2.344;-6.791;-5.618;1;0;-87;0;20.369;-1.085;11.215;9.049;-105;-373;8.571
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;;;;b3S;2;9;MURIAE;MG;03/2025;1.110.619;365;0;0;365;0;0;0;37;37;30.558;0;0;331;30.888;0;0;0;0;1.834;0;0;1;1.835;-19.999;0;0;-214;-20.213;0;0;0;12.912;0;0;0;0;1.860;3.752;-7.626;-5.030;2;0;-76;0;9.203;-4.313;-2.228;10.684;-70;-1.838;8.776
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;;;;b3S;2;9;CARATINGA;MG;03/2025;1.104.825;1.676;0;0;1.676;0;0;0;0;0;15.905;0;0;1.346;17.251;0;2.701;0;0;-1.753;0;-401;0;-2.154;-18.261;0;0;-267;-18.529;0;0;0;946;292;0;385;676;1.041;2.179;-6.322;-4.916;116;-1.577;-223;0;16.880;-824;6.353;7.975;-91;-408;7.476
MULVI INSTITUICAO DE PAGAMENTO S.A.;3847413;BCO DO EST. DE SE S.A. - PRUDENCIAL;;81634;n4;1;41;ARACAJU;SE;03/2025;1.103.986;368;0;0;368;77;0;0;7.487;7.564;0;0;0;-9.324;-9.324;0;-450;0;3.295;0;0;0;0;3.295;0;0;0;0;0;0;0;6.877;8.331;7.119;-20.768;6.781;-6.868;931;834;-9.194;-19.220;-225;0;-7.720;0;33.741;-2.475;-3.328;-1.865;445;0;-1.420
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;;;;b3S;2;9;JI-PARANA;RO;03/2025;1.101.523;0;0;0;0;0;0;0;0;0;37.969;0;0;406;38.375;0;117;0;0;-14.406;0;0;-162;-14.568;-18.021;0;0;-273;-18.294;0;0;0;5.629;0;0;0;0;49;5.445;-11.068;-12.828;-807;-3.486;-105;958;9.115;-271;-13.000;-7.371;0;0;-7.371
ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.;20520298;BS2 - PRUDENCIAL;;80422;n4;2;41;BELO HORIZONTE;MG;03/2025;1.096.078;10;0;0;10;5.622;0;48;-45;5.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.207;0;0;0;-2.207;0;0;-27;3.401;13.619;238;12.611;26.468;0;1.850;-16.159;-38.636;0;0;-7.882;3.438;8.243;-267;-49.412;-19.544;7.382;-1.370;-13.531
VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;22610500;VORTX DTVM - PRUDENCIAL;52364;84538;n2;2;16;SAO PAULO;SP;03/2025;1.085.764;12.902;0;0;12.902;0;0;0;362;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731;13.996;0;0;0;0;0;25.690;-10.773;-13.814;0;0;-3.316;0;3.711;-1.399;100;14.095;-4.826;-2.600;6.669
QI SOCIEDADE DE CRÉDITO DIRETO S.A.;32402502;QI SCD - PRUDENCIAL;52395;84882;n1;3;43;SAO PAULO;SP;03/2025;1.078.646;24.713;0;0;24.713;12.289;0;93;0;12.381;12.844;0;0;164.555;177.399;0;0;0;0;2.663;0;0;0;2.663;0;0;0;0;0;0;0;0;217.156;0;0;0;0;0;119.667;-5.828;-214.980;0;0;-34.599;0;23;-2.079;-137.796;79.360;-27.094;0;52.267
BANCO B3 S.A.;997185;BANCO B3 - PRUDENCIAL;;81225;b1;2;2;SAO PAULO;SP;03/2025;1.064.264;399;0;0;399;6.069;0;0;-1;6.067;0;0;0;0;0;0;0;0;0;0;0;0;-113;-113;-7;0;0;-16;-23;0;-4;2.512;8.838;0;0;0;0;14.159;810;0;-12.092;0;0;-2.468;0;13.811;-63;14.157;22.995;-8.561;0;14.434
COOPERATIVA DE CRÉDITO EVOLUA;10311218;;;;b3S;2;9;FRANCISCO BELTRAO;PR;03/2025;1.060.655;0;0;0;0;0;0;0;0;0;50.019;0;0;1.709;51.728;0;992;0;0;-12.537;0;-3.153;3;-15.688;-25.146;0;0;-152;-25.298;0;0;0;11.734;1;0;0;1;1.611;5.058;-7.797;-9.239;840;0;-113;0;4.769;-3.328;-8.198;3.536;0;-268;3.268
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;;;;b3S;2;9;SAO JOSE DO RIO PRETO;SP;03/2025;1.059.248;1.236;0;0;1.236;0;0;0;12.230;12.230;25.052;0;0;451;25.504;0;1.947;0;0;-5.712;0;-73;-2;-5.787;-19.334;0;0;-224;-19.558;0;0;0;15.571;-957;-220;1.706;530;1.499;3.299;-6.973;-6.542;-52;0;-36;0;3.153;-2.339;-7.991;8.109;-3;-1.195;6.911
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;;;;b3S;2;9;JOACABA;SC;03/2025;1.059.212;2.230;0;0;2.230;69;0;0;0;69;17.367;0;0;221;17.588;0;1.431;0;0;-1.888;0;-269;0;-2.157;-21.652;0;0;-280;-21.933;0;0;0;-2.771;301;0;87;387;269;687;-3.870;-3.553;-42;0;-39;0;14.426;-785;7.092;4.708;-13;-16;4.679
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;;;;b3S;2;9;FRUTAL;MG;03/2025;1.053.230;1.354;0;0;1.354;0;0;0;0;0;20.194;0;0;908;21.102;0;7.974;0;0;-1.766;0;-942;0;-2.708;-20.006;0;0;-211;-20.217;0;0;0;7.506;-143;0;517;374;1.435;1.591;-4.693;-3.045;67;-2.002;-162;0;7.290;-845;-365;7.515;-130;-250;7.135
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;;;;b3S;2;9;FORMIGA;MG;03/2025;1.039.502;617;0;0;617;10.158;0;0;0;10.158;22.358;0;0;68;22.426;0;197;0;0;-4.053;0;-1.011;3;-5.061;-21.427;0;0;-329;-21.756;0;0;0;6.583;446;0;297;743;1.765;2.565;-7.195;-5.333;386;0;-221;0;7.087;-1.598;-2.543;4.782;-104;-255;4.423
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1635462;;;;b3S;2;9;LAJEADO;RS;03/2025;1.038.779;379;0;0;379;0;0;0;0;0;25.622;0;0;196;25.818;0;0;0;0;-2.402;0;9;0;-2.393;-23.473;0;0;-308;-23.780;0;0;0;24;-449;0;0;-449;601;1.675;-4.914;-7.137;8;0;-205;244;12.565;-448;2.388;1.963;-218;0;1.745
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU - PRUDENCIAL;10069;80099;n1;2;19;SAO PAULO;SP;03/2025;1.035.089;26.332;0;0;26.332;0;0;0;270;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;0;0;0;-40;0;0;0;26.562;0;0;0;0;0;0;0;-206;0;0;-1.237;0;1.738;0;295;26.857;-10.060;0;16.797
QI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;46955383;QI SCD - PRUDENCIAL;52395;84882;n2;3;16;SAO PAULO;SP;03/2025;1.029.577;0;0;0;0;3.796;0;670;0;4.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-119;0;0;0;-119;0;0;0;4.347;0;0;0;0;0;11.973;-993;-2.811;0;0;-1.198;3.899;8;-3.807;7.072;11.418;0;-955;10.464
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;;;;b3S;2;9;PASSOS MAIA;SC;03/2025;1.028.314;1.575;0;0;1.575;144;0;0;0;144;26.171;0;0;616;26.786;0;3.000;0;0;-6.995;0;-1.853;0;-8.848;-20.165;0;0;-269;-20.434;0;0;0;2.224;656;0;319;976;765;2.125;-5.773;-5.333;-136;-526;-141;6;7.988;-505;-1.531;1.669;-158;-808;703
